HIP,Sampled,Predicted,Prob
111349,10.0,9.0,0.9
111978,10.0,9.0,0.9
112067,10.0,9.0,0.9
112219,10.0,9.0,0.9
89650,10.0,9.0,0.9
90223,10.0,9.0,0.9
91582,10.0,9.0,0.9
92519,10.0,9.0,0.9
54704,10.0,9.0,0.9
10446,10.0,9.0,0.9
10723,10.0,9.0,0.9
57148,10.0,9.0,0.9
84827,10.0,9.0,0.9
85799,10.0,9.0,0.9
93966,10.0,9.0,0.9
94061,10.0,9.0,0.9
95319,10.0,9.0,0.9
5280,10.0,9.0,0.9
96016,10.0,9.0,0.9
52676,10.0,9.0,0.9
53084,10.0,9.0,0.9
53882,10.0,9.0,0.9
53942,10.0,9.0,0.9
88942,10.0,9.0,0.9
89478,10.0,9.0,0.9
23627,10.0,9.0,0.9
23926,10.0,9.0,0.9
24130,10.0,9.0,0.9
24479,10.0,9.0,0.9
24923,10.0,9.0,0.9
25461,10.0,9.0,0.9
25670,10.0,9.0,0.9
14632,10.0,9.0,0.9
26079,10.0,9.0,0.9
26722,10.0,9.0,0.9
26973,10.0,9.0,0.9
27058,10.0,9.0,0.9
27890,10.0,9.0,0.9
97125,10.0,9.0,0.9
97779,10.0,9.0,0.9
4310,10.0,9.0,0.9
4393,10.0,9.0,0.9
4801,10.0,9.0,0.9
46901,10.0,9.0,0.9
48423,10.0,9.0,0.9
49081,10.0,9.0,0.9
50075,10.0,9.0,0.9
50839,10.0,9.0,0.9
51237,10.0,9.0,0.9
92961,10.0,9.0,0.9
98621,10.0,9.0,0.9
98921,10.0,9.0,0.9
99034,10.0,9.0,0.9
99171,10.0,9.0,0.9
99661,10.0,9.0,0.9
43410,10.0,9.0,0.9
43726,10.0,9.0,0.9
44668,10.0,9.0,0.9
12158,10.0,9.0,0.9
96183,10.0,9.0,0.9
96895,10.0,9.0,0.9
105390,10.0,9.0,0.9
2742,10.0,9.0,0.9
100587,10.0,9.0,0.9
3203,10.0,9.0,0.9
3533,10.0,9.0,0.9
101936,10.0,9.0,0.9
41022,10.0,9.0,0.9
41479,10.0,9.0,0.9
41777,10.0,9.0,0.9
41951,10.0,9.0,0.9
42123,10.0,9.0,0.9
27980,10.0,9.0,0.9
28066,10.0,9.0,0.9
28677,10.0,9.0,0.9
29193,10.0,9.0,0.9
106213,10.0,9.0,0.9
107246,10.0,9.0,0.9
108241,10.0,9.0,0.9
2213,10.0,9.0,0.9
2314,10.0,9.0,0.9
30225,10.0,9.0,0.9
30476,10.0,9.0,0.9
30480,10.0,9.0,0.9
31831,10.0,9.0,0.9
13889,10.0,9.0,0.9
13908,10.0,9.0,0.9
13976,10.0,9.0,0.9
34065,10.0,9.0,0.9
34747,10.0,9.0,0.9
34879,10.0,9.0,0.9
35107,10.0,9.0,0.9
35279,10.0,9.0,0.9
35902,10.0,9.0,0.9
37309,10.0,9.0,0.9
37844,10.0,9.0,0.9
16405,10.0,9.0,0.9
117877,10.0,9.0,0.9
57,10.0,9.0,0.9
117902,10.0,9.0,0.9
20184,10.0,9.0,0.9
20273,10.0,9.0,0.9
20357,10.0,9.0,0.9
20677,10.0,9.0,0.9
20890,10.0,9.0,0.9
20949,10.0,9.0,0.9
21099,10.0,9.0,0.9
21158,10.0,9.0,0.9
21327,10.0,9.0,0.9
75722,10.0,9.0,0.9
7404,10.0,9.0,0.9
7532,10.0,9.0,0.9
7585,10.0,9.0,0.9
70735,10.0,9.0,0.9
72218,10.0,9.0,0.9
73593,10.0,9.0,0.9
17253,10.0,9.0,0.9
17351,10.0,9.0,0.9
19793,10.0,9.0,0.9
17269,9.0,8.0,0.8888888888888888
72043,9.0,8.0,0.8888888888888888
71803,9.0,8.0,0.8888888888888888
7576,9.0,8.0,0.8888888888888888
75266,9.0,8.0,0.8888888888888888
75253,9.0,8.0,0.8888888888888888
20827,9.0,8.0,0.8888888888888888
16529,9.0,8.0,0.8888888888888888
118008,9.0,8.0,0.8888888888888888
13288,9.0,8.0,0.8888888888888888
36310,9.0,8.0,0.8888888888888888
36129,9.0,8.0,0.8888888888888888
33690,9.0,8.0,0.8888888888888888
32103,9.0,8.0,0.8888888888888888
106931,9.0,8.0,0.8888888888888888
105740,9.0,8.0,0.8888888888888888
29716,9.0,8.0,0.8888888888888888
38908,9.0,8.0,0.8888888888888888
100503,9.0,8.0,0.8888888888888888
105312,9.0,8.0,0.8888888888888888
104239,9.0,8.0,0.8888888888888888
102152,9.0,8.0,0.8888888888888888
96395,9.0,8.0,0.8888888888888888
43706,9.0,8.0,0.8888888888888888
99702,9.0,8.0,0.8888888888888888
99174,9.0,8.0,0.8888888888888888
98599,9.0,8.0,0.8888888888888888
50035,9.0,8.0,0.8888888888888888
49756,9.0,8.0,0.8888888888888888
49266,9.0,8.0,0.8888888888888888
98049,9.0,8.0,0.8888888888888888
26779,9.0,8.0,0.8888888888888888
25993,9.0,8.0,0.8888888888888888
112414,9.0,8.0,0.8888888888888888
53787,9.0,8.0,0.8888888888888888
52888,9.0,8.0,0.8888888888888888
52197,9.0,8.0,0.8888888888888888
51987,9.0,8.0,0.8888888888888888
94076,9.0,8.0,0.8888888888888888
85969,9.0,8.0,0.8888888888888888
85042,9.0,8.0,0.8888888888888888
54155,9.0,8.0,0.8888888888888888
54083,9.0,8.0,0.8888888888888888
91857,9.0,8.0,0.8888888888888888
91332,9.0,8.0,0.8888888888888888
110812,9.0,8.0,0.8888888888888888
109836,9.0,8.0,0.8888888888888888
109303,9.0,8.0,0.8888888888888888
15005,9.0,8.0,0.8888888888888888
58093,9.0,8.0,0.8888888888888888
84491,9.0,8.0,0.8888888888888888
87691,9.0,8.0,0.8888888888888888
87154,9.0,8.0,0.8888888888888888
80736,9.0,8.0,0.8888888888888888
80683,9.0,8.0,0.8888888888888888
59856,9.0,8.0,0.8888888888888888
59525,9.0,8.0,0.8888888888888888
59448,9.0,8.0,0.8888888888888888
10278,9.0,8.0,0.8888888888888888
59176,9.0,8.0,0.8888888888888888
64408,9.0,8.0,0.8888888888888888
62661,9.0,8.0,0.8888888888888888
6712,9.0,8.0,0.8888888888888888
67237,9.0,8.0,0.8888888888888888
78955,9.0,8.0,0.8888888888888888
77641,9.0,8.0,0.8888888888888888
115662,9.0,8.0,0.8888888888888888
114570,9.0,8.0,0.8888888888888888
19925,9.0,8.0,0.8888888888888888
20130,9.0,8.0,0.8888888888888888
116838,9.0,8.0,0.8888888888888888
490,8.0,7.0,0.875
49250,8.0,7.0,0.875
86877,8.0,7.0,0.875
29788,8.0,7.0,0.875
110538,8.0,7.0,0.875
38072,8.0,7.0,0.875
39330,8.0,7.0,0.875
89826,8.0,7.0,0.875
413,10.0,8.0,0.8
55427,10.0,8.0,0.8
54069,10.0,8.0,0.8
57888,10.0,8.0,0.8
57090,10.0,8.0,0.8
17378,10.0,8.0,0.8
59646,10.0,8.0,0.8
59692,10.0,8.0,0.8
16908,10.0,8.0,0.8
11000,10.0,8.0,0.8
64156,10.0,8.0,0.8
17486,10.0,8.0,0.8
115953,10.0,8.0,0.8
64713,10.0,8.0,0.8
9236,10.0,8.0,0.8
65535,10.0,8.0,0.8
51581,10.0,8.0,0.8
66250,10.0,8.0,0.8
66621,10.0,8.0,0.8
61173,10.0,8.0,0.8
9400,10.0,8.0,0.8
9404,10.0,8.0,0.8
53818,10.0,8.0,0.8
62145,10.0,8.0,0.8
56410,10.0,8.0,0.8
68682,10.0,8.0,0.8
68805,10.0,8.0,0.8
69414,10.0,8.0,0.8
49841,10.0,8.0,0.8
115066,10.0,8.0,0.8
48946,10.0,8.0,0.8
49039,10.0,8.0,0.8
8798,10.0,8.0,0.8
8830,10.0,8.0,0.8
69564,10.0,8.0,0.8
69724,10.0,8.0,0.8
48113,10.0,8.0,0.8
48141,10.0,8.0,0.8
72742,10.0,8.0,0.8
12350,10.0,8.0,0.8
46580,10.0,8.0,0.8
73815,10.0,8.0,0.8
8038,10.0,8.0,0.8
45940,10.0,8.0,0.8
12198,10.0,8.0,0.8
74271,10.0,8.0,0.8
18844,10.0,8.0,0.8
19024,10.0,8.0,0.8
19036,10.0,8.0,0.8
19070,10.0,8.0,0.8
114420,10.0,8.0,0.8
67371,10.0,8.0,0.8
50784,10.0,8.0,0.8
50851,10.0,8.0,0.8
68468,10.0,8.0,0.8
50493,10.0,8.0,0.8
62769,10.0,8.0,0.8
75513,10.0,8.0,0.8
75363,10.0,8.0,0.8
74432,10.0,8.0,0.8
114796,10.0,8.0,0.8
114615,10.0,8.0,0.8
114424,10.0,8.0,0.8
19554,10.0,8.0,0.8
44713,10.0,8.0,0.8
42953,10.0,8.0,0.8
78161,10.0,8.0,0.8
42356,10.0,8.0,0.8
42333,10.0,8.0,0.8
79585,10.0,8.0,0.8
76200,10.0,8.0,0.8
113695,10.0,8.0,0.8
7719,10.0,8.0,0.8
79672,10.0,8.0,0.8
79884,10.0,8.0,0.8
19786,10.0,8.0,0.8
41484,10.0,8.0,0.8
113632,10.0,8.0,0.8
40110,10.0,8.0,0.8
40133,10.0,8.0,0.8
1976,10.0,8.0,0.8
81819,10.0,8.0,0.8
82584,10.0,8.0,0.8
39071,10.0,8.0,0.8
83114,10.0,8.0,0.8
83138,10.0,8.0,0.8
7221,10.0,8.0,0.8
44059,10.0,8.0,0.8
19263,10.0,8.0,0.8
84082,10.0,8.0,0.8
38531,10.0,8.0,0.8
83181,10.0,8.0,0.8
6498,10.0,8.0,0.8
19911,10.0,8.0,0.8
1547,10.0,8.0,0.8
85810,10.0,8.0,0.8
84132,10.0,8.0,0.8
86036,10.0,8.0,0.8
36377,10.0,8.0,0.8
87369,10.0,8.0,0.8
35702,10.0,8.0,0.8
36272,10.0,8.0,0.8
35005,10.0,8.0,0.8
35209,10.0,8.0,0.8
16329,10.0,8.0,0.8
35314,10.0,8.0,0.8
6197,10.0,8.0,0.8
88724,10.0,8.0,0.8
6339,10.0,8.0,0.8
88972,10.0,8.0,0.8
20577,10.0,8.0,0.8
112426,10.0,8.0,0.8
89592,10.0,8.0,0.8
89962,10.0,8.0,0.8
33817,10.0,8.0,0.8
13679,10.0,8.0,0.8
13701,10.0,8.0,0.8
90621,10.0,8.0,0.8
33382,10.0,8.0,0.8
79636,10.0,8.0,0.8
44279,10.0,8.0,0.8
92233,10.0,8.0,0.8
5862,10.0,8.0,0.8
110853,10.0,8.0,0.8
92922,10.0,8.0,0.8
20899,10.0,8.0,0.8
30158,10.0,8.0,0.8
94981,10.0,8.0,0.8
31660,10.0,8.0,0.8
95098,10.0,8.0,0.8
95149,10.0,8.0,0.8
95294,10.0,8.0,0.8
95501,10.0,8.0,0.8
5176,10.0,8.0,0.8
95962,10.0,8.0,0.8
14355,10.0,8.0,0.8
111148,10.0,8.0,0.8
96501,10.0,8.0,0.8
29094,10.0,8.0,0.8
96881,10.0,8.0,0.8
96854,10.0,8.0,0.8
109931,10.0,8.0,0.8
110028,10.0,8.0,0.8
15457,10.0,8.0,0.8
28390,10.0,8.0,0.8
28518,10.0,8.0,0.8
98614,10.0,8.0,0.8
27896,10.0,8.0,0.8
98978,10.0,8.0,0.8
27075,10.0,8.0,0.8
27244,10.0,8.0,0.8
99987,10.0,8.0,0.8
100541,10.0,8.0,0.8
101101,10.0,8.0,0.8
101399,10.0,8.0,0.8
109162,10.0,8.0,0.8
25873,10.0,8.0,0.8
101905,10.0,8.0,0.8
101911,10.0,8.0,0.8
102018,10.0,8.0,0.8
102203,10.0,8.0,0.8
23831,10.0,8.0,0.8
24210,10.0,8.0,0.8
24331,10.0,8.0,0.8
104179,10.0,8.0,0.8
104318,10.0,8.0,0.8
105184,10.0,8.0,0.8
2902,10.0,8.0,0.8
2909,10.0,8.0,0.8
106455,10.0,8.0,0.8
106913,10.0,8.0,0.8
21414,10.0,8.0,0.8
21482,10.0,8.0,0.8
2498,10.0,8.0,0.8
108416,10.0,8.0,0.8
729,10.0,8.0,0.8
117320,10.0,8.0,0.8
117367,10.0,8.0,0.8
10672,10.0,8.0,0.8
116579,10.0,8.0,0.8
16517,10.0,8.0,0.8
16852,10.0,8.0,0.8
116763,10.0,8.0,0.8
117066,10.0,8.0,0.8
117144,10.0,8.0,0.8
17027,9.0,7.0,0.7777777777777778
57759,9.0,7.0,0.7777777777777778
117399,9.0,7.0,0.7777777777777778
950,9.0,7.0,0.7777777777777778
21889,9.0,7.0,0.7777777777777778
41813,9.0,7.0,0.7777777777777778
108473,9.0,7.0,0.7777777777777778
14857,9.0,7.0,0.7777777777777778
6869,9.0,7.0,0.7777777777777778
10303,9.0,7.0,0.7777777777777778
72848,9.0,7.0,0.7777777777777778
73241,9.0,7.0,0.7777777777777778
7918,9.0,7.0,0.7777777777777778
107040,9.0,7.0,0.7777777777777778
107022,9.0,7.0,0.7777777777777778
82268,9.0,7.0,0.7777777777777778
103654,9.0,7.0,0.7777777777777778
79578,9.0,7.0,0.7777777777777778
74663,9.0,7.0,0.7777777777777778
114670,9.0,7.0,0.7777777777777778
44935,9.0,7.0,0.7777777777777778
38657,9.0,7.0,0.7777777777777778
60591,9.0,7.0,0.7777777777777778
104557,9.0,7.0,0.7777777777777778
14561,9.0,7.0,0.7777777777777778
14501,9.0,7.0,0.7777777777777778
102580,9.0,7.0,0.7777777777777778
6653,9.0,7.0,0.7777777777777778
47592,9.0,7.0,0.7777777777777778
71556,9.0,7.0,0.7777777777777778
48468,9.0,7.0,0.7777777777777778
74702,9.0,7.0,0.7777777777777778
25730,9.0,7.0,0.7777777777777778
14684,9.0,7.0,0.7777777777777778
25840,9.0,7.0,0.7777777777777778
48351,9.0,7.0,0.7777777777777778
111616,9.0,7.0,0.7777777777777778
30104,9.0,7.0,0.7777777777777778
30502,9.0,7.0,0.7777777777777778
52990,9.0,7.0,0.7777777777777778
58656,9.0,7.0,0.7777777777777778
116217,9.0,7.0,0.7777777777777778
57001,9.0,7.0,0.7777777777777778
1031,9.0,7.0,0.7777777777777778
64725,9.0,7.0,0.7777777777777778
65046,9.0,7.0,0.7777777777777778
93889,9.0,7.0,0.7777777777777778
44657,9.0,7.0,0.7777777777777778
49728,9.0,7.0,0.7777777777777778
100649,9.0,7.0,0.7777777777777778
100474,9.0,7.0,0.7777777777777778
88650,9.0,7.0,0.7777777777777778
28622,9.0,7.0,0.7777777777777778
113086,9.0,7.0,0.7777777777777778
16142,9.0,7.0,0.7777777777777778
19934,9.0,7.0,0.7777777777777778
5189,9.0,7.0,0.7777777777777778
96536,9.0,7.0,0.7777777777777778
108065,9.0,7.0,0.7777777777777778
29860,9.0,7.0,0.7777777777777778
110716,9.0,7.0,0.7777777777777778
50534,9.0,7.0,0.7777777777777778
92549,9.0,7.0,0.7777777777777778
93607,9.0,7.0,0.7777777777777778
107152,9.0,7.0,0.7777777777777778
1465,8.0,6.0,0.75
111761,8.0,6.0,0.75
88136,8.0,6.0,0.75
72659,8.0,6.0,0.75
47690,8.0,6.0,0.75
103144,8.0,6.0,0.75
95164,8.0,6.0,0.75
14596,7.0,5.0,0.7142857142857143
106081,10.0,7.0,0.7
106481,10.0,7.0,0.7
107001,10.0,7.0,0.7
56798,10.0,7.0,0.7
117778,10.0,7.0,0.7
108468,10.0,7.0,0.7
59110,10.0,7.0,0.7
54102,10.0,7.0,0.7
23221,10.0,7.0,0.7
23286,10.0,7.0,0.7
46404,10.0,7.0,0.7
102453,10.0,7.0,0.7
104549,10.0,7.0,0.7
23852,10.0,7.0,0.7
83398,10.0,7.0,0.7
47029,10.0,7.0,0.7
47224,10.0,7.0,0.7
39780,10.0,7.0,0.7
1954,10.0,7.0,0.7
22919,10.0,7.0,0.7
55459,10.0,7.0,0.7
10175,10.0,7.0,0.7
105388,10.0,7.0,0.7
41134,10.0,7.0,0.7
81219,10.0,7.0,0.7
6978,10.0,7.0,0.7
59285,10.0,7.0,0.7
7860,10.0,7.0,0.7
12110,10.0,7.0,0.7
74389,10.0,7.0,0.7
73700,10.0,7.0,0.7
80489,10.0,7.0,0.7
15863,10.0,7.0,0.7
19796,10.0,7.0,0.7
41529,10.0,7.0,0.7
107119,10.0,7.0,0.7
105675,10.0,7.0,0.7
107107,10.0,7.0,0.7
107070,10.0,7.0,0.7
79715,10.0,7.0,0.7
117375,10.0,7.0,0.7
1113,10.0,7.0,0.7
7339,10.0,7.0,0.7
21788,10.0,7.0,0.7
41317,10.0,7.0,0.7
641,10.0,7.0,0.7
17120,10.0,7.0,0.7
9553,10.0,7.0,0.7
9349,10.0,7.0,0.7
54541,10.0,7.0,0.7
54498,10.0,7.0,0.7
14668,10.0,7.0,0.7
100233,10.0,7.0,0.7
54114,10.0,7.0,0.7
54381,10.0,7.0,0.7
100072,10.0,7.0,0.7
100222,10.0,7.0,0.7
25475,10.0,7.0,0.7
60305,10.0,7.0,0.7
13402,10.0,7.0,0.7
37923,10.0,7.0,0.7
71181,10.0,7.0,0.7
70782,10.0,7.0,0.7
3540,10.0,7.0,0.7
103077,10.0,7.0,0.7
71743,10.0,7.0,0.7
83153,10.0,7.0,0.7
55900,10.0,7.0,0.7
104809,10.0,7.0,0.7
25388,10.0,7.0,0.7
60074,10.0,7.0,0.7
42172,10.0,7.0,0.7
42010,10.0,7.0,0.7
12766,10.0,7.0,0.7
104045,10.0,7.0,0.7
19098,10.0,7.0,0.7
84374,10.0,7.0,0.7
25918,10.0,7.0,0.7
3535,10.0,7.0,0.7
23835,10.0,7.0,0.7
4151,10.0,7.0,0.7
88427,10.0,7.0,0.7
88683,10.0,7.0,0.7
27799,10.0,7.0,0.7
62129,10.0,7.0,0.7
64194,10.0,7.0,0.7
11072,10.0,7.0,0.7
77749,10.0,7.0,0.7
77810,10.0,7.0,0.7
78399,10.0,7.0,0.7
98138,10.0,7.0,0.7
61546,10.0,7.0,0.7
85930,10.0,7.0,0.7
47463,10.0,7.0,0.7
8548,10.0,7.0,0.7
3765,10.0,7.0,0.7
99031,10.0,7.0,0.7
