HIP,Sampled,Predicted,Prob
7245,9.0,6.0,0.6666666666666666
37826,9.0,8.0,0.8888888888888888
62653,10.0,1.0,0.1
72339,9.0,6.0,0.6666666666666666
74961,10.0,10.0,1.0
78521,7.0,7.0,1.0
81375,10.0,9.0,0.9
83389,10.0,2.0,0.2
107251,10.0,9.0,0.9
109378,10.0,10.0,1.0
