HIP,Sampled,Predicted,Prob
81300,10.0,9.0,0.9
103144,10.0,9.0,0.9
103077,10.0,9.0,0.9
46677,10.0,9.0,0.9
46046,10.0,9.0,0.9
21960,10.0,9.0,0.9
48680,10.0,9.0,0.9
48468,10.0,9.0,0.9
56798,10.0,9.0,0.9
67929,10.0,9.0,0.9
81910,10.0,9.0,0.9
44997,10.0,9.0,0.9
44059,10.0,9.0,0.9
105502,10.0,9.0,0.9
105066,10.0,9.0,0.9
5928,10.0,9.0,0.9
67371,10.0,9.0,0.9
17027,10.0,9.0,0.9
60094,10.0,9.0,0.9
10218,10.0,9.0,0.9
9911,10.0,9.0,0.9
59382,10.0,9.0,0.9
23214,10.0,9.0,0.9
43410,10.0,9.0,0.9
23750,10.0,9.0,0.9
107397,10.0,9.0,0.9
107022,10.0,9.0,0.9
106696,10.0,9.0,0.9
42173,10.0,9.0,0.9
42010,10.0,9.0,0.9
13976,10.0,9.0,0.9
15457,10.0,9.0,0.9
109355,10.0,9.0,0.9
109303,10.0,9.0,0.9
4801,10.0,9.0,0.9
109214,10.0,9.0,0.9
109169,10.0,9.0,0.9
58725,10.0,9.0,0.9
61597,10.0,9.0,0.9
61123,10.0,9.0,0.9
10416,10.0,9.0,0.9
90656,10.0,9.0,0.9
90055,10.0,9.0,0.9
40283,10.0,9.0,0.9
39271,10.0,9.0,0.9
73593,10.0,9.0,0.9
72218,10.0,9.0,0.9
71803,10.0,9.0,0.9
79672,10.0,9.0,0.9
79149,10.0,9.0,0.9
18844,10.0,9.0,0.9
62536,10.0,9.0,0.9
62145,10.0,9.0,0.9
89826,10.0,9.0,0.9
10723,10.0,9.0,0.9
89478,10.0,9.0,0.9
88836,10.0,9.0,0.9
18317,10.0,9.0,0.9
18262,10.0,9.0,0.9
111349,10.0,9.0,0.9
111148,10.0,9.0,0.9
3583,10.0,9.0,0.9
110028,10.0,9.0,0.9
109423,10.0,9.0,0.9
88601,10.0,9.0,0.9
87769,10.0,9.0,0.9
87691,10.0,9.0,0.9
11924,10.0,9.0,0.9
64150,10.0,9.0,0.9
62886,10.0,9.0,0.9
17356,10.0,9.0,0.9
17269,10.0,9.0,0.9
64713,10.0,9.0,0.9
113084,10.0,9.0,0.9
112158,10.0,9.0,0.9
112067,10.0,9.0,0.9
25840,10.0,9.0,0.9
38531,10.0,9.0,0.9
38216,10.0,9.0,0.9
26973,10.0,9.0,0.9
31660,10.0,9.0,0.9
25670,10.0,9.0,0.9
34877,10.0,9.0,0.9
34065,10.0,9.0,0.9
2292,10.0,9.0,0.9
87116,10.0,9.0,0.9
86877,10.0,9.0,0.9
16852,10.0,9.0,0.9
66487,10.0,9.0,0.9
66250,10.0,9.0,0.9
65535,10.0,9.0,0.9
65530,10.0,9.0,0.9
17378,10.0,9.0,0.9
76641,10.0,9.0,0.9
76569,10.0,9.0,0.9
15004,10.0,9.0,0.9
73815,10.0,9.0,0.9
27075,10.0,9.0,0.9
115861,10.0,9.0,0.9
114570,10.0,9.0,0.9
84827,10.0,9.0,0.9
84491,10.0,9.0,0.9
12894,10.0,9.0,0.9
12611,10.0,9.0,0.9
28913,10.0,9.0,0.9
116852,10.0,9.0,0.9
27890,10.0,9.0,0.9
28390,10.0,9.0,0.9
117880,10.0,9.0,0.9
30225,10.0,9.0,0.9
29860,10.0,9.0,0.9
29193,10.0,9.0,0.9
29094,10.0,9.0,0.9
27641,9.0,8.0,0.8888888888888888
116937,9.0,8.0,0.8888888888888888
66567,9.0,8.0,0.8888888888888888
64408,9.0,8.0,0.8888888888888888
65356,9.0,8.0,0.8888888888888888
17253,9.0,8.0,0.8888888888888888
17351,9.0,8.0,0.8888888888888888
63142,9.0,8.0,0.8888888888888888
64109,9.0,8.0,0.8888888888888888
87834,9.0,8.0,0.8888888888888888
11000,9.0,8.0,0.8888888888888888
61940,9.0,8.0,0.8888888888888888
62127,9.0,8.0,0.8888888888888888
62769,9.0,8.0,0.8888888888888888
60353,9.0,8.0,0.8888888888888888
82584,9.0,8.0,0.8888888888888888
67620,9.0,8.0,0.8888888888888888
69564,9.0,8.0,0.8888888888888888
15969,9.0,8.0,0.8888888888888888
92922,9.0,8.0,0.8888888888888888
55427,9.0,8.0,0.8888888888888888
56278,9.0,8.0,0.8888888888888888
54406,9.0,8.0,0.8888888888888888
96229,9.0,8.0,0.8888888888888888
96813,9.0,8.0,0.8888888888888888
98589,9.0,8.0,0.8888888888888888
98921,9.0,8.0,0.8888888888888888
49756,9.0,8.0,0.8888888888888888
49841,9.0,8.0,0.8888888888888888
21408,9.0,8.0,0.8888888888888888
100649,9.0,8.0,0.8888888888888888
101345,9.0,8.0,0.8888888888888888
80827,9.0,8.0,0.8888888888888888
80933,9.0,8.0,0.8888888888888888
6116,9.0,8.0,0.8888888888888888
6498,9.0,8.0,0.8888888888888888
22576,9.0,8.0,0.8888888888888888
49081,9.0,8.0,0.8888888888888888
6512,9.0,8.0,0.8888888888888888
102815,9.0,8.0,0.8888888888888888
103250,9.0,8.0,0.8888888888888888
105390,9.0,8.0,0.8888888888888888
44713,9.0,8.0,0.8888888888888888
44935,9.0,8.0,0.8888888888888888
42291,9.0,8.0,0.8888888888888888
42953,9.0,8.0,0.8888888888888888
109190,9.0,8.0,0.8888888888888888
70735,9.0,8.0,0.8888888888888888
79578,9.0,8.0,0.8888888888888888
24479,9.0,8.0,0.8888888888888888
23926,9.0,8.0,0.8888888888888888
109387,9.0,8.0,0.8888888888888888
111944,9.0,8.0,0.8888888888888888
37606,9.0,8.0,0.8888888888888888
38908,9.0,8.0,0.8888888888888888
24331,9.0,8.0,0.8888888888888888
35107,9.0,8.0,0.8888888888888888
3311,9.0,8.0,0.8888888888888888
112049,9.0,8.0,0.8888888888888888
112414,9.0,8.0,0.8888888888888888
35209,9.0,8.0,0.8888888888888888
36866,9.0,8.0,0.8888888888888888
36906,9.0,8.0,0.8888888888888888
2902,9.0,8.0,0.8888888888888888
26779,9.0,8.0,0.8888888888888888
114638,9.0,8.0,0.8888888888888888
76114,9.0,8.0,0.8888888888888888
213,9.0,8.0,0.8888888888888888
118278,9.0,8.0,0.8888888888888888
184,9.0,8.0,0.8888888888888888
15310,8.0,7.0,0.875
114456,8.0,7.0,0.875
108416,8.0,7.0,0.875
90896,8.0,7.0,0.875
59532,8.0,7.0,0.875
20890,8.0,7.0,0.875
61044,8.0,7.0,0.875
87158,8.0,7.0,0.875
75253,7.0,6.0,0.8571428571428571
81229,7.0,6.0,0.8571428571428571
110341,7.0,6.0,0.8571428571428571
75722,10.0,8.0,0.8
75363,10.0,8.0,0.8
75676,10.0,8.0,0.8
57,10.0,8.0,0.8
30104,10.0,8.0,0.8
29349,10.0,8.0,0.8
544,10.0,8.0,0.8
74842,10.0,8.0,0.8
14592,10.0,8.0,0.8
14668,10.0,8.0,0.8
14774,10.0,8.0,0.8
75132,10.0,8.0,0.8
115829,10.0,8.0,0.8
32238,10.0,8.0,0.8
33061,10.0,8.0,0.8
74432,10.0,8.0,0.8
74118,10.0,8.0,0.8
78161,10.0,8.0,0.8
77883,10.0,8.0,0.8
77772,10.0,8.0,0.8
115381,10.0,8.0,0.8
114590,10.0,8.0,0.8
32439,10.0,8.0,0.8
77052,10.0,8.0,0.8
14561,10.0,8.0,0.8
72848,10.0,8.0,0.8
72846,10.0,8.0,0.8
72742,10.0,8.0,0.8
71743,10.0,8.0,0.8
71556,10.0,8.0,0.8
13601,10.0,8.0,0.8
13908,10.0,8.0,0.8
34069,10.0,8.0,0.8
2742,10.0,8.0,0.8
114269,10.0,8.0,0.8
114096,10.0,8.0,0.8
77617,10.0,8.0,0.8
77325,10.0,8.0,0.8
114477,10.0,8.0,0.8
35279,10.0,8.0,0.8
36129,10.0,8.0,0.8
33553,10.0,8.0,0.8
34250,10.0,8.0,0.8
80910,10.0,8.0,0.8
80543,10.0,8.0,0.8
69724,10.0,8.0,0.8
3533,10.0,8.0,0.8
69569,10.0,8.0,0.8
3245,10.0,8.0,0.8
111761,10.0,8.0,0.8
3174,10.0,8.0,0.8
111274,10.0,8.0,0.8
110812,10.0,8.0,0.8
109527,10.0,8.0,0.8
80936,10.0,8.0,0.8
41134,10.0,8.0,0.8
39491,10.0,8.0,0.8
68805,10.0,8.0,0.8
24813,10.0,8.0,0.8
16529,10.0,8.0,0.8
16405,10.0,8.0,0.8
23475,10.0,8.0,0.8
68593,10.0,8.0,0.8
4752,10.0,8.0,0.8
4393,10.0,8.0,0.8
110440,10.0,8.0,0.8
30037,10.0,8.0,0.8
118009,10.0,8.0,0.8
76519,10.0,8.0,0.8
76200,10.0,8.0,0.8
117184,10.0,8.0,0.8
107649,10.0,8.0,0.8
107822,10.0,8.0,0.8
42497,10.0,8.0,0.8
110391,10.0,8.0,0.8
5176,10.0,8.0,0.8
107001,10.0,8.0,0.8
83435,10.0,8.0,0.8
106922,10.0,8.0,0.8
67237,10.0,8.0,0.8
43618,10.0,8.0,0.8
106093,10.0,8.0,0.8
105521,10.0,8.0,0.8
83138,10.0,8.0,0.8
82268,10.0,8.0,0.8
81746,10.0,8.0,0.8
83367,10.0,8.0,0.8
43048,10.0,8.0,0.8
66990,10.0,8.0,0.8
12114,10.0,8.0,0.8
84132,10.0,8.0,0.8
22429,10.0,8.0,0.8
22339,10.0,8.0,0.8
45807,10.0,8.0,0.8
45158,10.0,8.0,0.8
44915,10.0,8.0,0.8
44668,10.0,8.0,0.8
44097,10.0,8.0,0.8
22563,10.0,8.0,0.8
104226,10.0,8.0,0.8
6339,10.0,8.0,0.8
23069,10.0,8.0,0.8
13288,10.0,8.0,0.8
101936,10.0,8.0,0.8
101916,10.0,8.0,0.8
6197,10.0,8.0,0.8
6795,10.0,8.0,0.8
104179,10.0,8.0,0.8
17938,10.0,8.0,0.8
85042,10.0,8.0,0.8
85017,10.0,8.0,0.8
12411,10.0,8.0,0.8
88217,10.0,8.0,0.8
100474,10.0,8.0,0.8
21654,10.0,8.0,0.8
21414,10.0,8.0,0.8
50839,10.0,8.0,0.8
49387,10.0,8.0,0.8
49161,10.0,8.0,0.8
48351,10.0,8.0,0.8
47592,10.0,8.0,0.8
87585,10.0,8.0,0.8
87369,10.0,8.0,0.8
63995,10.0,8.0,0.8
62661,10.0,8.0,0.8
10818,10.0,8.0,0.8
89592,10.0,8.0,0.8
89282,10.0,8.0,0.8
18828,10.0,8.0,0.8
98819,10.0,8.0,0.8
98621,10.0,8.0,0.8
6497,10.0,8.0,0.8
102152,10.0,8.0,0.8
102128,10.0,8.0,0.8
43212,10.0,8.0,0.8
21327,10.0,8.0,0.8
7719,10.0,8.0,0.8
51468,10.0,8.0,0.8
51579,10.0,8.0,0.8
97312,10.0,8.0,0.8
97219,10.0,8.0,0.8
98106,10.0,8.0,0.8
98138,10.0,8.0,0.8
61743,10.0,8.0,0.8
60973,10.0,8.0,0.8
19126,10.0,8.0,0.8
19038,10.0,8.0,0.8
20557,10.0,8.0,0.8
54069,10.0,8.0,0.8
7576,10.0,8.0,0.8
7862,10.0,8.0,0.8
20948,10.0,8.0,0.8
20949,10.0,8.0,0.8
52369,10.0,8.0,0.8
53084,10.0,8.0,0.8
52197,10.0,8.0,0.8
51949,10.0,8.0,0.8
60098,10.0,8.0,0.8
52316,10.0,8.0,0.8
59692,10.0,8.0,0.8
59690,10.0,8.0,0.8
9827,10.0,8.0,0.8
9404,10.0,8.0,0.8
55412,10.0,8.0,0.8
54704,10.0,8.0,0.8
54614,10.0,8.0,0.8
8486,10.0,8.0,0.8
95849,10.0,8.0,0.8
10505,10.0,8.0,0.8
59176,10.0,8.0,0.8
58983,10.0,8.0,0.8
58558,10.0,8.0,0.8
57888,10.0,8.0,0.8
57858,10.0,8.0,0.8
19934,10.0,8.0,0.8
56948,10.0,8.0,0.8
56876,10.0,8.0,0.8
8798,10.0,8.0,0.8
94734,10.0,8.0,0.8
94061,10.0,8.0,0.8
57366,10.0,8.0,0.8
57148,10.0,8.0,0.8
20130,10.0,8.0,0.8
93297,10.0,8.0,0.8
93016,10.0,8.0,0.8
117367,10.0,8.0,0.8
729,10.0,8.0,0.8
641,10.0,8.0,0.8
116763,10.0,8.0,0.8
28356,10.0,8.0,0.8
28066,10.0,8.0,0.8
117877,10.0,8.0,0.8
26801,10.0,8.0,0.8
30815,10.0,8.0,0.8
30502,10.0,8.0,0.8
27244,10.0,8.0,0.8
1269,10.0,8.0,0.8
1230,10.0,8.0,0.8
116122,10.0,8.0,0.8
33072,9.0,7.0,0.7777777777777778
114670,9.0,7.0,0.7777777777777778
78425,9.0,7.0,0.7777777777777778
72388,9.0,7.0,0.7777777777777778
8848,9.0,7.0,0.7777777777777778
92961,9.0,7.0,0.7777777777777778
10303,9.0,7.0,0.7777777777777778
117066,9.0,7.0,0.7777777777777778
79127,9.0,7.0,0.7777777777777778
15514,9.0,7.0,0.7777777777777778
33690,9.0,7.0,0.7777777777777778
26079,9.0,7.0,0.7777777777777778
33382,9.0,7.0,0.7777777777777778
35902,9.0,7.0,0.7777777777777778
113695,9.0,7.0,0.7777777777777778
113207,9.0,7.0,0.7777777777777778
112219,9.0,7.0,0.7777777777777778
34524,9.0,7.0,0.7777777777777778
59341,9.0,7.0,0.7777777777777778
59280,9.0,7.0,0.7777777777777778
19641,9.0,7.0,0.7777777777777778
57587,9.0,7.0,0.7777777777777778
19877,9.0,7.0,0.7777777777777778
20480,9.0,7.0,0.7777777777777778
13718,9.0,7.0,0.7777777777777778
3203,9.0,7.0,0.7777777777777778
111473,9.0,7.0,0.7777777777777778
25166,9.0,7.0,0.7777777777777778
36515,9.0,7.0,0.7777777777777778
41022,9.0,7.0,0.7777777777777778
38657,9.0,7.0,0.7777777777777778
68573,9.0,7.0,0.7777777777777778
68468,9.0,7.0,0.7777777777777778
67422,9.0,7.0,0.7777777777777778
67408,9.0,7.0,0.7777777777777778
92720,9.0,7.0,0.7777777777777778
92519,9.0,7.0,0.7777777777777778
55076,9.0,7.0,0.7777777777777778
54632,9.0,7.0,0.7777777777777778
108241,9.0,7.0,0.7777777777777778
5395,9.0,7.0,0.7777777777777778
5296,9.0,7.0,0.7777777777777778
83458,9.0,7.0,0.7777777777777778
81952,9.0,7.0,0.7777777777777778
67069,9.0,7.0,0.7777777777777778
105740,9.0,7.0,0.7777777777777778
42528,9.0,7.0,0.7777777777777778
84402,9.0,7.0,0.7777777777777778
84374,9.0,7.0,0.7777777777777778
84028,9.0,7.0,0.7777777777777778
64783,9.0,7.0,0.7777777777777778
89855,9.0,7.0,0.7777777777777778
54104,9.0,7.0,0.7777777777777778
54083,9.0,7.0,0.7777777777777778
22729,9.0,7.0,0.7777777777777778
22650,9.0,7.0,0.7777777777777778
6978,9.0,7.0,0.7777777777777778
86731,9.0,7.0,0.7777777777777778
86561,9.0,7.0,0.7777777777777778
88316,9.0,7.0,0.7777777777777778
88136,9.0,7.0,0.7777777777777778
100233,9.0,7.0,0.7777777777777778
50546,9.0,7.0,0.7777777777777778
49769,9.0,7.0,0.7777777777777778
49680,9.0,7.0,0.7777777777777778
49250,9.0,7.0,0.7777777777777778
48583,9.0,7.0,0.7777777777777778
101101,9.0,7.0,0.7777777777777778
7918,9.0,7.0,0.7777777777777778
11305,9.0,7.0,0.7777777777777778
98599,9.0,7.0,0.7777777777777778
21172,9.0,7.0,0.7777777777777778
51278,9.0,7.0,0.7777777777777778
7320,9.0,7.0,0.7777777777777778
99702,9.0,7.0,0.7777777777777778
29205,9.0,7.0,0.7777777777777778
117399,9.0,7.0,0.7777777777777778
75513,9.0,7.0,0.7777777777777778
14705,9.0,7.0,0.7777777777777778
14632,9.0,7.0,0.7777777777777778
27706,9.0,7.0,0.7777777777777778
117878,9.0,7.0,0.7777777777777778
14501,9.0,7.0,0.7777777777777778
1297,9.0,7.0,0.7777777777777778
1113,9.0,7.0,0.7777777777777778
1031,9.0,7.0,0.7777777777777778
45940,8.0,6.0,0.75
10540,8.0,6.0,0.75
12110,8.0,6.0,0.75
59926,8.0,6.0,0.75
52888,8.0,6.0,0.75
19036,8.0,6.0,0.75
37923,8.0,6.0,0.75
67035,8.0,6.0,0.75
81819,8.0,6.0,0.75
23286,8.0,6.0,0.75
19925,8.0,6.0,0.75
94417,8.0,6.0,0.75
57221,8.0,6.0,0.75
79777,8.0,6.0,0.75
113148,7.0,5.0,0.7142857142857143
343,10.0,7.0,0.7
28029,10.0,7.0,0.7
27980,10.0,7.0,0.7
75158,10.0,7.0,0.7
14180,10.0,7.0,0.7
117288,10.0,7.0,0.7
305,10.0,7.0,0.7
27628,10.0,7.0,0.7
30516,10.0,7.0,0.7
116517,10.0,7.0,0.7
1444,10.0,7.0,0.7
21143,10.0,7.0,0.7
51789,10.0,7.0,0.7
21889,10.0,7.0,0.7
7294,10.0,7.0,0.7
99344,10.0,7.0,0.7
116085,10.0,7.0,0.7
89497,10.0,7.0,0.7
88972,10.0,7.0,0.7
91287,10.0,7.0,0.7
91360,10.0,7.0,0.7
60870,10.0,7.0,0.7
10977,10.0,7.0,0.7
63147,10.0,7.0,0.7
90313,10.0,7.0,0.7
90621,10.0,7.0,0.7
91237,10.0,7.0,0.7
97977,10.0,7.0,0.7
98049,10.0,7.0,0.7
98066,10.0,7.0,0.7
64156,10.0,7.0,0.7
17819,10.0,7.0,0.7
48113,10.0,7.0,0.7
49728,10.0,7.0,0.7
87912,10.0,7.0,0.7
11258,10.0,7.0,0.7
85749,10.0,7.0,0.7
85799,10.0,7.0,0.7
98836,10.0,7.0,0.7
7404,10.0,7.0,0.7
7636,10.0,7.0,0.7
97326,10.0,7.0,0.7
97767,10.0,7.0,0.7
101911,10.0,7.0,0.7
103692,10.0,7.0,0.7
103519,10.0,7.0,0.7
11866,10.0,7.0,0.7
87154,10.0,7.0,0.7
44463,10.0,7.0,0.7
102018,10.0,7.0,0.7
102203,10.0,7.0,0.7
10116,10.0,7.0,0.7
10090,10.0,7.0,0.7
59639,10.0,7.0,0.7
10175,10.0,7.0,0.7
59646,10.0,7.0,0.7
22907,10.0,7.0,0.7
22550,10.0,7.0,0.7
44424,10.0,7.0,0.7
54287,10.0,7.0,0.7
20826,10.0,7.0,0.7
52933,10.0,7.0,0.7
90193,10.0,7.0,0.7
22953,10.0,7.0,0.7
46816,10.0,7.0,0.7
22504,10.0,7.0,0.7
28677,10.0,7.0,0.7
29568,10.0,7.0,0.7
30158,10.0,7.0,0.7
30711,10.0,7.0,0.7
26942,10.0,7.0,0.7
117615,10.0,7.0,0.7
28139,10.0,7.0,0.7
28518,10.0,7.0,0.7
27799,10.0,7.0,0.7
12125,10.0,7.0,0.7
84636,10.0,7.0,0.7
84551,10.0,7.0,0.7
83575,10.0,7.0,0.7
64794,10.0,7.0,0.7
65078,10.0,7.0,0.7
64725,10.0,7.0,0.7
18096,10.0,7.0,0.7
19024,10.0,7.0,0.7
81880,10.0,7.0,0.7
83276,10.0,7.0,0.7
83114,10.0,7.0,0.7
105184,10.0,7.0,0.7
104557,10.0,7.0,0.7
105668,10.0,7.0,0.7
6376,10.0,7.0,0.7
108468,10.0,7.0,0.7
