HIP,Sampled,Predicted,Prob
78408,10.0,10.0,1.0
78955,10.0,10.0,1.0
79578,10.0,10.0,1.0
79975,10.0,10.0,1.0
80000,10.0,10.0,1.0
9911,10.0,10.0,1.0
10278,9.0,9.0,1.0
95319,9.0,9.0,1.0
95821,10.0,10.0,1.0
6682,10.0,10.0,1.0
95926,10.0,10.0,1.0
95962,10.0,10.0,1.0
96016,10.0,10.0,1.0
80827,9.0,9.0,1.0
80910,10.0,10.0,1.0
81229,9.0,9.0,1.0
81269,9.0,9.0,1.0
81300,10.0,10.0,1.0
9353,10.0,10.0,1.0
9827,10.0,10.0,1.0
92961,10.0,10.0,1.0
93547,10.0,10.0,1.0
7080,10.0,10.0,1.0
82268,10.0,10.0,1.0
83114,8.0,8.0,1.0
83181,10.0,10.0,1.0
83906,10.0,10.0,1.0
84636,10.0,10.0,1.0
84975,9.0,9.0,1.0
86877,9.0,9.0,1.0
86974,10.0,10.0,1.0
87769,8.0,8.0,1.0
8398,10.0,10.0,1.0
90055,10.0,10.0,1.0
90656,9.0,9.0,1.0
91582,9.0,9.0,1.0
91949,10.0,10.0,1.0
92519,10.0,10.0,1.0
7240,9.0,9.0,1.0
7276,9.0,9.0,1.0
7404,10.0,10.0,1.0
7539,10.0,10.0,1.0
7585,10.0,10.0,1.0
92742,9.0,9.0,1.0
21788,10.0,10.0,1.0
21923,10.0,10.0,1.0
22563,10.0,10.0,1.0
22576,10.0,10.0,1.0
726,9.0,9.0,1.0
117411,10.0,10.0,1.0
117880,10.0,9.0,0.9
118008,10.0,9.0,0.9
117541,10.0,9.0,0.9
117526,10.0,9.0,0.9
117427,10.0,9.0,0.9
115861,10.0,9.0,0.9
115951,10.0,9.0,0.9
115953,10.0,9.0,0.9
1031,10.0,9.0,0.9
24923,10.0,9.0,0.9
25654,10.0,9.0,0.9
7918,10.0,9.0,0.9
90223,10.0,9.0,0.9
90896,10.0,9.0,0.9
92233,10.0,9.0,0.9
92720,10.0,9.0,0.9
21960,10.0,9.0,0.9
22018,10.0,9.0,0.9
22203,10.0,9.0,0.9
20719,10.0,9.0,0.9
20741,10.0,9.0,0.9
20800,10.0,9.0,0.9
20890,10.0,9.0,0.9
20273,10.0,9.0,0.9
20557,10.0,9.0,0.9
20577,10.0,9.0,0.9
27890,10.0,9.0,0.9
87710,10.0,9.0,0.9
88601,10.0,9.0,0.9
8038,10.0,9.0,0.9
88790,10.0,9.0,0.9
88942,10.0,9.0,0.9
89321,10.0,9.0,0.9
7860,10.0,9.0,0.9
114420,10.0,9.0,0.9
114456,10.0,9.0,0.9
114477,10.0,9.0,0.9
114638,10.0,9.0,0.9
114742,10.0,9.0,0.9
115066,10.0,9.0,0.9
27980,10.0,9.0,0.9
85042,10.0,9.0,0.9
85799,10.0,9.0,0.9
85810,10.0,9.0,0.9
85969,10.0,9.0,0.9
86796,10.0,9.0,0.9
19983,10.0,9.0,0.9
20130,10.0,9.0,0.9
29271,10.0,9.0,0.9
30377,10.0,9.0,0.9
30711,10.0,9.0,0.9
30905,10.0,9.0,0.9
31831,10.0,9.0,0.9
32994,10.0,9.0,0.9
81767,10.0,9.0,0.9
83276,10.0,9.0,0.9
83458,10.0,9.0,0.9
9222,10.0,9.0,0.9
84132,10.0,9.0,0.9
84374,10.0,9.0,0.9
84491,10.0,9.0,0.9
33382,10.0,9.0,0.9
34069,10.0,9.0,0.9
34239,10.0,9.0,0.9
34879,10.0,9.0,0.9
35209,10.0,9.0,0.9
35314,10.0,9.0,0.9
19070,10.0,9.0,0.9
19126,10.0,9.0,0.9
19148,10.0,9.0,0.9
36249,10.0,9.0,0.9
37171,10.0,9.0,0.9
37606,10.0,9.0,0.9
38072,10.0,9.0,0.9
38216,10.0,9.0,0.9
112067,10.0,9.0,0.9
9553,10.0,9.0,0.9
93607,10.0,9.0,0.9
93966,10.0,9.0,0.9
94076,10.0,9.0,0.9
113148,10.0,9.0,0.9
113779,10.0,9.0,0.9
2213,10.0,9.0,0.9
2292,10.0,9.0,0.9
2498,10.0,9.0,0.9
39039,10.0,9.0,0.9
39271,10.0,9.0,0.9
39298,10.0,9.0,0.9
40133,10.0,9.0,0.9
95447,10.0,9.0,0.9
96072,10.0,9.0,0.9
80933,10.0,9.0,0.9
81347,10.0,9.0,0.9
41134,10.0,9.0,0.9
109355,10.0,9.0,0.9
110843,10.0,9.0,0.9
111274,10.0,9.0,0.9
41226,10.0,9.0,0.9
41844,10.0,9.0,0.9
42011,10.0,9.0,0.9
42172,10.0,9.0,0.9
42291,10.0,9.0,0.9
42430,10.0,9.0,0.9
17027,10.0,9.0,0.9
17378,10.0,9.0,0.9
96501,10.0,9.0,0.9
6456,10.0,9.0,0.9
79884,10.0,9.0,0.9
10303,10.0,9.0,0.9
107397,10.0,9.0,0.9
108065,10.0,9.0,0.9
108468,10.0,9.0,0.9
108506,10.0,9.0,0.9
108950,10.0,9.0,0.9
109162,10.0,9.0,0.9
3533,10.0,9.0,0.9
44713,10.0,9.0,0.9
46580,10.0,9.0,0.9
46677,10.0,9.0,0.9
48113,10.0,9.0,0.9
48351,10.0,9.0,0.9
75676,10.0,9.0,0.9
76228,10.0,9.0,0.9
76375,10.0,9.0,0.9
10492,10.0,9.0,0.9
10599,10.0,9.0,0.9
49728,10.0,9.0,0.9
105502,10.0,9.0,0.9
105740,10.0,9.0,0.9
107022,10.0,9.0,0.9
49844,10.0,9.0,0.9
50546,10.0,9.0,0.9
50784,10.0,9.0,0.9
50839,10.0,9.0,0.9
51078,10.0,9.0,0.9
51237,10.0,9.0,0.9
70616,10.0,9.0,0.9
71719,10.0,9.0,0.9
72190,10.0,9.0,0.9
72218,10.0,9.0,0.9
74271,10.0,9.0,0.9
74432,10.0,9.0,0.9
74975,10.0,9.0,0.9
51579,10.0,9.0,0.9
51581,10.0,9.0,0.9
52139,10.0,9.0,0.9
52888,10.0,9.0,0.9
53707,10.0,9.0,0.9
53818,10.0,9.0,0.9
103077,10.0,9.0,0.9
98036,10.0,9.0,0.9
98049,10.0,9.0,0.9
98138,10.0,9.0,0.9
98589,10.0,9.0,0.9
98599,10.0,9.0,0.9
6116,10.0,9.0,0.9
99174,10.0,9.0,0.9
103682,10.0,9.0,0.9
104179,10.0,9.0,0.9
104318,10.0,9.0,0.9
4310,10.0,9.0,0.9
4393,10.0,9.0,0.9
105066,10.0,9.0,0.9
54614,10.0,9.0,0.9
15310,10.0,9.0,0.9
55459,10.0,9.0,0.9
55846,10.0,9.0,0.9
56130,10.0,9.0,0.9
67927,10.0,9.0,0.9
99702,10.0,9.0,0.9
99987,10.0,9.0,0.9
68184,10.0,9.0,0.9
68904,10.0,9.0,0.9
56363,10.0,9.0,0.9
56907,10.0,9.0,0.9
14721,10.0,9.0,0.9
57090,10.0,9.0,0.9
14150,10.0,9.0,0.9
59110,10.0,9.0,0.9
59180,10.0,9.0,0.9
59926,10.0,9.0,0.9
59968,10.0,9.0,0.9
13889,10.0,9.0,0.9
63995,10.0,9.0,0.9
12754,10.0,9.0,0.9
64475,10.0,9.0,0.9
65036,10.0,9.0,0.9
66621,10.0,9.0,0.9
67371,10.0,9.0,0.9
12611,10.0,9.0,0.9
101345,10.0,9.0,0.9
102128,10.0,9.0,0.9
102815,10.0,9.0,0.9
60370,10.0,9.0,0.9
60591,10.0,9.0,0.9
61123,10.0,9.0,0.9
61379,10.0,9.0,0.9
61597,10.0,9.0,0.9
61743,10.0,9.0,0.9
62536,10.0,9.0,0.9
62661,10.0,9.0,0.9
62769,10.0,9.0,0.9
118162,10.0,9.0,0.9
23069,10.0,9.0,0.9
23852,10.0,9.0,0.9
24110,10.0,9.0,0.9
21158,10.0,9.0,0.9
115830,10.0,9.0,0.9
21172,10.0,9.0,0.9
21414,10.0,9.0,0.9
117320,10.0,9.0,0.9
117367,10.0,9.0,0.9
61173,9.0,8.0,0.8888888888888888
116519,9.0,8.0,0.8888888888888888
116422,9.0,8.0,0.8888888888888888
102532,9.0,8.0,0.8888888888888888
116852,9.0,8.0,0.8888888888888888
36866,9.0,8.0,0.8888888888888888
35279,9.0,8.0,0.8888888888888888
34065,9.0,8.0,0.8888888888888888
113695,9.0,8.0,0.8888888888888888
65535,9.0,8.0,0.8888888888888888
64394,9.0,8.0,0.8888888888888888
116217,9.0,8.0,0.8888888888888888
117877,9.0,8.0,0.8888888888888888
413,9.0,8.0,0.8888888888888888
6869,9.0,8.0,0.8888888888888888
94061,9.0,8.0,0.8888888888888888
93016,9.0,8.0,0.8888888888888888
18262,9.0,8.0,0.8888888888888888
17356,9.0,8.0,0.8888888888888888
42123,9.0,8.0,0.8888888888888888
2902,9.0,8.0,0.8888888888888888
110716,9.0,8.0,0.8888888888888888
29860,9.0,8.0,0.8888888888888888
29349,9.0,8.0,0.8888888888888888
58656,9.0,8.0,0.8888888888888888
57888,9.0,8.0,0.8888888888888888
57221,9.0,8.0,0.8888888888888888
57148,9.0,8.0,0.8888888888888888
101760,9.0,8.0,0.8888888888888888
60353,9.0,8.0,0.8888888888888888
107822,9.0,8.0,0.8888888888888888
78425,9.0,8.0,0.8888888888888888
48946,9.0,8.0,0.8888888888888888
16852,9.0,8.0,0.8888888888888888
109214,9.0,8.0,0.8888888888888888
107040,9.0,8.0,0.8888888888888888
105390,9.0,8.0,0.8888888888888888
10531,9.0,8.0,0.8888888888888888
99661,9.0,8.0,0.8888888888888888
55427,9.0,8.0,0.8888888888888888
27896,9.0,8.0,0.8888888888888888
7799,9.0,8.0,0.8888888888888888
88217,9.0,8.0,0.8888888888888888
59639,9.0,8.0,0.8888888888888888
76200,9.0,8.0,0.8888888888888888
16329,9.0,8.0,0.8888888888888888
52939,9.0,8.0,0.8888888888888888
51949,9.0,8.0,0.8888888888888888
51257,9.0,8.0,0.8888888888888888
20146,9.0,8.0,0.8888888888888888
8830,9.0,8.0,0.8888888888888888
8525,9.0,8.0,0.8888888888888888
28066,9.0,8.0,0.8888888888888888
103250,9.0,8.0,0.8888888888888888
70459,9.0,8.0,0.8888888888888888
98921,9.0,8.0,0.8888888888888888
69908,9.0,8.0,0.8888888888888888
15286,9.0,8.0,0.8888888888888888
104809,9.0,8.0,0.8888888888888888
104226,9.0,8.0,0.8888888888888888
69881,9.0,8.0,0.8888888888888888
11941,9.0,8.0,0.8888888888888888
100587,9.0,8.0,0.8888888888888888
100396,9.0,8.0,0.8888888888888888
99913,9.0,8.0,0.8888888888888888
4696,9.0,8.0,0.8888888888888888
87834,9.0,8.0,0.8888888888888888
114328,9.0,8.0,0.8888888888888888
7607,9.0,8.0,0.8888888888888888
21889,9.0,8.0,0.8888888888888888
116937,9.0,8.0,0.8888888888888888
33690,9.0,8.0,0.8888888888888888
33139,9.0,8.0,0.8888888888888888
33109,9.0,8.0,0.8888888888888888
83138,8.0,7.0,0.875
114590,8.0,7.0,0.875
1306,8.0,7.0,0.875
109303,8.0,7.0,0.875
63033,8.0,7.0,0.875
94244,8.0,7.0,0.875
17269,8.0,7.0,0.875
12158,8.0,7.0,0.875
6712,7.0,6.0,0.8571428571428571
9269,10.0,8.0,0.8
729,10.0,8.0,0.8
544,10.0,8.0,0.8
117066,10.0,8.0,0.8
117184,10.0,8.0,0.8
91300,10.0,8.0,0.8
91857,10.0,8.0,0.8
83435,10.0,8.0,0.8
21543,10.0,8.0,0.8
27058,10.0,8.0,0.8
27706,10.0,8.0,0.8
4752,10.0,8.0,0.8
4801,10.0,8.0,0.8
102431,10.0,8.0,0.8
100269,10.0,8.0,0.8
5493,10.0,8.0,0.8
69569,10.0,8.0,0.8
84551,10.0,8.0,0.8
57,10.0,8.0,0.8
23750,10.0,8.0,0.8
20899,10.0,8.0,0.8
21099,10.0,8.0,0.8
24786,10.0,8.0,0.8
22429,10.0,8.0,0.8
54704,10.0,8.0,0.8
15323,10.0,8.0,0.8
55412,10.0,8.0,0.8
53064,10.0,8.0,0.8
53196,10.0,8.0,0.8
15457,10.0,8.0,0.8
98621,10.0,8.0,0.8
99034,10.0,8.0,0.8
70344,10.0,8.0,0.8
103654,10.0,8.0,0.8
85749,10.0,8.0,0.8
8548,10.0,8.0,0.8
8587,10.0,8.0,0.8
86731,10.0,8.0,0.8
87369,10.0,8.0,0.8
87691,10.0,8.0,0.8
28390,10.0,8.0,0.8
19925,10.0,8.0,0.8
50493,10.0,8.0,0.8
50534,10.0,8.0,0.8
70873,10.0,8.0,0.8
72388,10.0,8.0,0.8
11728,10.0,8.0,0.8
74605,10.0,8.0,0.8
74663,10.0,8.0,0.8
56410,10.0,8.0,0.8
56948,10.0,8.0,0.8
104557,10.0,8.0,0.8
4423,10.0,8.0,0.8
54114,10.0,8.0,0.8
54383,10.0,8.0,0.8
54582,10.0,8.0,0.8
873,10.0,8.0,0.8
75513,10.0,8.0,0.8
75411,10.0,8.0,0.8
75363,10.0,8.0,0.8
75266,10.0,8.0,0.8
75253,10.0,8.0,0.8
52686,10.0,8.0,0.8
51468,10.0,8.0,0.8
75132,10.0,8.0,0.8
114967,10.0,8.0,0.8
55900,10.0,8.0,0.8
89592,10.0,8.0,0.8
88836,10.0,8.0,0.8
89771,10.0,8.0,0.8
89826,10.0,8.0,0.8
114796,10.0,8.0,0.8
89478,10.0,8.0,0.8
108438,10.0,8.0,0.8
108961,10.0,8.0,0.8
44097,10.0,8.0,0.8
16908,10.0,8.0,0.8
47463,10.0,8.0,0.8
48141,10.0,8.0,0.8
43797,10.0,8.0,0.8
96854,10.0,8.0,0.8
97675,10.0,8.0,0.8
97779,10.0,8.0,0.8
76382,10.0,8.0,0.8
76641,10.0,8.0,0.8
76650,10.0,8.0,0.8
106455,10.0,8.0,0.8
107152,10.0,8.0,0.8
114924,10.0,8.0,0.8
44089,10.0,8.0,0.8
108259,10.0,8.0,0.8
67890,10.0,8.0,0.8
29193,10.0,8.0,0.8
14561,10.0,8.0,0.8
57858,10.0,8.0,0.8
58093,10.0,8.0,0.8
14501,10.0,8.0,0.8
58725,10.0,8.0,0.8
58813,10.0,8.0,0.8
59367,10.0,8.0,0.8
59448,10.0,8.0,0.8
29568,10.0,8.0,0.8
29716,10.0,8.0,0.8
29788,10.0,8.0,0.8
14355,10.0,8.0,0.8
30037,10.0,8.0,0.8
30104,10.0,8.0,0.8
19849,10.0,8.0,0.8
19786,10.0,8.0,0.8
31965,10.0,8.0,0.8
32103,10.0,8.0,0.8
32238,10.0,8.0,0.8
31660,10.0,8.0,0.8
109585,10.0,8.0,0.8
110028,10.0,8.0,0.8
6376,10.0,8.0,0.8
77617,10.0,8.0,0.8
77641,10.0,8.0,0.8
79672,10.0,8.0,0.8
80343,10.0,8.0,0.8
108416,10.0,8.0,0.8
43706,10.0,8.0,0.8
43410,10.0,8.0,0.8
42953,10.0,8.0,0.8
42010,10.0,8.0,0.8
41484,10.0,8.0,0.8
41951,10.0,8.0,0.8
95149,10.0,8.0,0.8
95294,10.0,8.0,0.8
96183,10.0,8.0,0.8
80543,10.0,8.0,0.8
81421,10.0,8.0,0.8
80736,10.0,8.0,0.8
18096,10.0,8.0,0.8
6714,10.0,8.0,0.8
6795,10.0,8.0,0.8
40072,10.0,8.0,0.8
6978,10.0,8.0,0.8
93498,10.0,8.0,0.8
92922,10.0,8.0,0.8
343,10.0,8.0,0.8
116085,10.0,8.0,0.8
116122,10.0,8.0,0.8
92549,10.0,8.0,0.8
94370,10.0,8.0,0.8
63147,10.0,8.0,0.8
59690,10.0,8.0,0.8
60096,10.0,8.0,0.8
13679,10.0,8.0,0.8
64713,10.0,8.0,0.8
112426,10.0,8.0,0.8
113084,10.0,8.0,0.8
94734,10.0,8.0,0.8
39491,10.0,8.0,0.8
40035,10.0,8.0,0.8
19633,10.0,8.0,0.8
19335,10.0,8.0,0.8
34250,10.0,8.0,0.8
35107,10.0,8.0,0.8
19098,10.0,8.0,0.8
34085,10.0,8.0,0.8
36906,10.0,8.0,0.8
111761,10.0,8.0,0.8
9400,10.0,8.0,0.8
81746,10.0,8.0,0.8
32831,10.0,8.0,0.8
33072,10.0,8.0,0.8
81910,10.0,8.0,0.8
35902,10.0,8.0,0.8
81952,10.0,8.0,0.8
92270,10.0,8.0,0.8
1144,10.0,8.0,0.8
25166,10.0,8.0,0.8
25993,10.0,8.0,0.8
7862,10.0,8.0,0.8
117399,10.0,8.0,0.8
118009,10.0,8.0,0.8
22729,10.0,8.0,0.8
118278,10.0,8.0,0.8
102580,10.0,8.0,0.8
60729,10.0,8.0,0.8
26534,10.0,8.0,0.8
13402,10.0,8.0,0.8
13601,10.0,8.0,0.8
62127,10.0,8.0,0.8
22650,9.0,7.0,0.7777777777777778
21327,9.0,7.0,0.7777777777777778
21253,9.0,7.0,0.7777777777777778
24331,9.0,7.0,0.7777777777777778
22919,9.0,7.0,0.7777777777777778
21654,9.0,7.0,0.7777777777777778
25918,9.0,7.0,0.7777777777777778
84827,9.0,7.0,0.7777777777777778
84082,9.0,7.0,0.7777777777777778
83373,9.0,7.0,0.7777777777777778
32742,9.0,7.0,0.7777777777777778
32439,9.0,7.0,0.7777777777777778
37844,9.0,7.0,0.7777777777777778
36272,9.0,7.0,0.7777777777777778
114236,9.0,7.0,0.7777777777777778
94346,9.0,7.0,0.7777777777777778
93889,9.0,7.0,0.7777777777777778
80784,9.0,7.0,0.7777777777777778
94417,9.0,7.0,0.7777777777777778
17778,9.0,7.0,0.7777777777777778
110585,9.0,7.0,0.7777777777777778
109572,9.0,7.0,0.7777777777777778
30804,9.0,7.0,0.7777777777777778
29205,9.0,7.0,0.7777777777777778
79585,9.0,7.0,0.7777777777777778
79149,9.0,7.0,0.7777777777777778
76804,9.0,7.0,0.7777777777777778
49266,9.0,7.0,0.7777777777777778
49250,9.0,7.0,0.7777777777777778
47690,9.0,7.0,0.7777777777777778
46454,9.0,7.0,0.7777777777777778
44821,9.0,7.0,0.7777777777777778
109190,9.0,7.0,0.7777777777777778
75722,9.0,7.0,0.7777777777777778
11072,9.0,7.0,0.7777777777777778
74118,9.0,7.0,0.7777777777777778
72846,9.0,7.0,0.7777777777777778
28913,9.0,7.0,0.7777777777777778
87154,9.0,7.0,0.7777777777777778
87135,9.0,7.0,0.7777777777777778
87116,9.0,7.0,0.7777777777777778
103144,9.0,7.0,0.7777777777777778
70608,9.0,7.0,0.7777777777777778
5862,9.0,7.0,0.7777777777777778
98614,9.0,7.0,0.7777777777777778
54102,9.0,7.0,0.7777777777777778
14774,9.0,7.0,0.7777777777777778
54632,9.0,7.0,0.7777777777777778
54381,9.0,7.0,0.7777777777777778
54242,9.0,7.0,0.7777777777777778
104239,9.0,7.0,0.7777777777777778
56876,9.0,7.0,0.7777777777777778
69316,9.0,7.0,0.7777777777777778
99727,9.0,7.0,0.7777777777777778
115125,9.0,7.0,0.7777777777777778
1465,9.0,7.0,0.7777777777777778
114670,9.0,7.0,0.7777777777777778
7693,9.0,7.0,0.7777777777777778
59646,9.0,7.0,0.7777777777777778
59280,9.0,7.0,0.7777777777777778
101936,9.0,7.0,0.7777777777777778
101101,9.0,7.0,0.7777777777777778
67388,9.0,7.0,0.7777777777777778
67035,9.0,7.0,0.7777777777777778
65429,9.0,7.0,0.7777777777777778
12766,9.0,7.0,0.7777777777777778
13600,9.0,7.0,0.7777777777777778
61662,9.0,7.0,0.7777777777777778
4806,9.0,7.0,0.7777777777777778
26935,9.0,7.0,0.7777777777777778
26801,9.0,7.0,0.7777777777777778
20827,9.0,7.0,0.7777777777777778
26437,9.0,7.0,0.7777777777777778
21731,9.0,7.0,0.7777777777777778
42173,8.0,6.0,0.75
101848,8.0,6.0,0.75
21408,8.0,6.0,0.75
23627,8.0,6.0,0.75
105521,8.0,6.0,0.75
22504,8.0,6.0,0.75
76569,8.0,6.0,0.75
62523,8.0,6.0,0.75
116763,8.0,6.0,0.75
15005,8.0,6.0,0.75
89918,8.0,6.0,0.75
56798,8.0,6.0,0.75
91332,8.0,6.0,0.75
18828,7.0,5.0,0.7142857142857143
42356,10.0,7.0,0.7
41968,10.0,7.0,0.7
41813,10.0,7.0,0.7
41317,10.0,7.0,0.7
39212,10.0,7.0,0.7
111148,10.0,7.0,0.7
110538,10.0,7.0,0.7
111286,10.0,7.0,0.7
112219,10.0,7.0,0.7
112414,10.0,7.0,0.7
105388,10.0,7.0,0.7
105629,10.0,7.0,0.7
106913,10.0,7.0,0.7
107107,10.0,7.0,0.7
112136,10.0,7.0,0.7
42528,10.0,7.0,0.7
108241,10.0,7.0,0.7
107119,10.0,7.0,0.7
3535,10.0,7.0,0.7
109012,10.0,7.0,0.7
43267,10.0,7.0,0.7
43531,10.0,7.0,0.7
44248,10.0,7.0,0.7
109423,10.0,7.0,0.7
44526,10.0,7.0,0.7
44657,10.0,7.0,0.7
46126,10.0,7.0,0.7
44918,10.0,7.0,0.7
47224,10.0,7.0,0.7
48423,10.0,7.0,0.7
48468,10.0,7.0,0.7
110853,10.0,7.0,0.7
20184,10.0,7.0,0.7
101905,10.0,7.0,0.7
101911,10.0,7.0,0.7
101916,10.0,7.0,0.7
102018,10.0,7.0,0.7
102203,10.0,7.0,0.7
104045,10.0,7.0,0.7
104101,10.0,7.0,0.7
105184,10.0,7.0,0.7
105214,10.0,7.0,0.7
105312,10.0,7.0,0.7
96881,10.0,7.0,0.7
96948,10.0,7.0,0.7
97219,10.0,7.0,0.7
6339,10.0,7.0,0.7
98819,10.0,7.0,0.7
5928,10.0,7.0,0.7
5985,10.0,7.0,0.7
98845,10.0,7.0,0.7
98978,10.0,7.0,0.7
99332,10.0,7.0,0.7
100280,10.0,7.0,0.7
100474,10.0,7.0,0.7
23286,10.0,7.0,0.7
93007,10.0,7.0,0.7
18606,10.0,7.0,0.7
41022,10.0,7.0,0.7
36377,10.0,7.0,0.7
30545,10.0,7.0,0.7
36310,10.0,7.0,0.7
305,10.0,7.0,0.7
117144,10.0,7.0,0.7
95661,10.0,7.0,0.7
95568,10.0,7.0,0.7
95164,10.0,7.0,0.7
94751,10.0,7.0,0.7
94615,10.0,7.0,0.7
93297,10.0,7.0,0.7
93244,10.0,7.0,0.7
29391,10.0,7.0,0.7
49680,10.0,7.0,0.7
49769,10.0,7.0,0.7
50851,10.0,7.0,0.7
51278,10.0,7.0,0.7
51987,10.0,7.0,0.7
49039,10.0,7.0,0.7
95772,10.0,7.0,0.7
95849,10.0,7.0,0.7
53942,10.0,7.0,0.7
52990,10.0,7.0,0.7
8798,10.0,7.0,0.7
15416,10.0,7.0,0.7
86742,10.0,7.0,0.7
86985,10.0,7.0,0.7
87585,10.0,7.0,0.7
28518,10.0,7.0,0.7
