HIP,Sampled,Predicted,Prob
18527,9.0,9.0,1.0
37826,10.0,9.0,0.9
55507,10.0,10.0,1.0
57467,10.0,10.0,1.0
57735,10.0,7.0,0.7
64184,10.0,10.0,1.0
65042,10.0,10.0,1.0
75049,10.0,2.0,0.2
88414,10.0,9.0,0.9
90004,9.0,3.0,0.3333333333333333
