HIP,Sampled,Predicted,Prob
60591,10.0,10.0,1.0
61123,9.0,9.0,1.0
61743,10.0,10.0,1.0
100269,10.0,10.0,1.0
7693,9.0,9.0,1.0
102532,10.0,10.0,1.0
102753,10.0,10.0,1.0
23069,9.0,9.0,1.0
96229,10.0,10.0,1.0
96825,10.0,10.0,1.0
20441,9.0,9.0,1.0
20489,10.0,10.0,1.0
68936,9.0,9.0,1.0
94734,8.0,8.0,1.0
95319,9.0,9.0,1.0
95821,10.0,10.0,1.0
98106,10.0,10.0,1.0
100587,10.0,10.0,1.0
62345,8.0,8.0,1.0
21731,10.0,10.0,1.0
21889,10.0,10.0,1.0
21923,10.0,10.0,1.0
62886,10.0,10.0,1.0
8830,10.0,10.0,1.0
8848,10.0,10.0,1.0
60096,10.0,10.0,1.0
67371,8.0,8.0,1.0
20611,10.0,10.0,1.0
20800,10.0,10.0,1.0
67890,9.0,9.0,1.0
67927,9.0,9.0,1.0
68184,9.0,9.0,1.0
95926,10.0,10.0,1.0
96072,10.0,10.0,1.0
9353,10.0,10.0,1.0
98920,10.0,10.0,1.0
98921,9.0,9.0,1.0
100022,10.0,10.0,1.0
64475,10.0,10.0,1.0
64713,10.0,10.0,1.0
98210,9.0,9.0,1.0
98589,10.0,10.0,1.0
8486,9.0,9.0,1.0
100474,9.0,9.0,1.0
20998,10.0,10.0,1.0
66487,10.0,10.0,1.0
66990,10.0,10.0,1.0
97125,9.0,9.0,1.0
99316,9.0,9.0,1.0
99661,9.0,9.0,1.0
99913,10.0,10.0,1.0
116519,9.0,9.0,1.0
116542,9.0,9.0,1.0
116823,10.0,10.0,1.0
116838,10.0,10.0,1.0
116852,10.0,10.0,1.0
116937,10.0,10.0,1.0
2213,10.0,10.0,1.0
115861,9.0,9.0,1.0
84975,10.0,10.0,1.0
117541,10.0,10.0,1.0
117877,10.0,10.0,1.0
83181,10.0,10.0,1.0
83435,8.0,8.0,1.0
83906,10.0,10.0,1.0
14632,10.0,10.0,1.0
84636,9.0,9.0,1.0
34065,9.0,9.0,1.0
36377,8.0,8.0,1.0
36310,10.0,10.0,1.0
36272,10.0,9.0,0.9
15005,10.0,9.0,0.9
15004,10.0,9.0,0.9
14721,10.0,9.0,0.9
84374,10.0,9.0,0.9
15343,10.0,9.0,0.9
15323,10.0,9.0,0.9
15310,10.0,9.0,0.9
57,10.0,9.0,0.9
115381,10.0,9.0,0.9
115066,10.0,9.0,0.9
116613,10.0,9.0,0.9
116517,10.0,9.0,0.9
99727,10.0,9.0,0.9
10090,10.0,9.0,0.9
9911,10.0,9.0,0.9
97326,10.0,9.0,0.9
96895,10.0,9.0,0.9
67237,10.0,9.0,0.9
65747,10.0,9.0,0.9
65530,10.0,9.0,0.9
65429,10.0,9.0,0.9
100500,10.0,9.0,0.9
8398,10.0,9.0,0.9
9269,10.0,9.0,0.9
98614,10.0,9.0,0.9
98599,10.0,9.0,0.9
65036,10.0,9.0,0.9
21482,10.0,9.0,0.9
21327,10.0,9.0,0.9
21317,10.0,9.0,0.9
9553,10.0,9.0,0.9
96016,10.0,9.0,0.9
95849,10.0,9.0,0.9
67408,10.0,9.0,0.9
20741,10.0,9.0,0.9
60305,10.0,9.0,0.9
60098,10.0,9.0,0.9
60094,10.0,9.0,0.9
99174,10.0,9.0,0.9
63147,10.0,9.0,0.9
63033,10.0,9.0,0.9
21960,10.0,9.0,0.9
10303,10.0,9.0,0.9
10278,10.0,9.0,0.9
10218,10.0,9.0,0.9
95415,10.0,9.0,0.9
20273,10.0,9.0,0.9
68468,10.0,9.0,0.9
96854,10.0,9.0,0.9
61662,10.0,9.0,0.9
61379,10.0,9.0,0.9
100942,10.0,9.0,0.9
60353,10.0,9.0,0.9
103144,10.0,9.0,0.9
59926,10.0,9.0,0.9
59639,10.0,9.0,0.9
59525,10.0,9.0,0.9
23311,10.0,9.0,0.9
10599,10.0,9.0,0.9
10492,10.0,9.0,0.9
93889,10.0,9.0,0.9
11258,10.0,9.0,0.9
71719,10.0,9.0,0.9
69724,10.0,9.0,0.9
54887,10.0,9.0,0.9
25166,10.0,9.0,0.9
7585,10.0,9.0,0.9
7576,10.0,9.0,0.9
104071,10.0,9.0,0.9
69564,10.0,9.0,0.9
20146,10.0,9.0,0.9
75132,10.0,9.0,0.9
19070,10.0,9.0,0.9
19024,10.0,9.0,0.9
74432,10.0,9.0,0.9
19335,10.0,9.0,0.9
6431,10.0,9.0,0.9
6197,10.0,9.0,0.9
54104,10.0,9.0,0.9
24176,10.0,9.0,0.9
23852,10.0,9.0,0.9
23835,10.0,9.0,0.9
56907,10.0,9.0,0.9
24331,10.0,9.0,0.9
56130,10.0,9.0,0.9
72043,10.0,9.0,0.9
76375,10.0,9.0,0.9
76228,10.0,9.0,0.9
18844,10.0,9.0,0.9
75411,10.0,9.0,0.9
75266,10.0,9.0,0.9
75253,10.0,9.0,0.9
92922,10.0,9.0,0.9
12198,10.0,9.0,0.9
26935,10.0,9.0,0.9
54287,10.0,9.0,0.9
6795,10.0,9.0,0.9
6682,10.0,9.0,0.9
104239,10.0,9.0,0.9
105740,10.0,9.0,0.9
105521,10.0,9.0,0.9
6605,10.0,9.0,0.9
6512,10.0,9.0,0.9
51078,10.0,9.0,0.9
27896,10.0,9.0,0.9
27890,10.0,9.0,0.9
54083,10.0,9.0,0.9
25730,10.0,9.0,0.9
52990,10.0,9.0,0.9
12158,10.0,9.0,0.9
11924,10.0,9.0,0.9
77641,10.0,9.0,0.9
77408,10.0,9.0,0.9
76569,10.0,9.0,0.9
91582,10.0,9.0,0.9
12494,10.0,9.0,0.9
107001,10.0,9.0,0.9
106213,10.0,9.0,0.9
52316,10.0,9.0,0.9
27075,10.0,9.0,0.9
51579,10.0,9.0,0.9
46360,10.0,9.0,0.9
5395,10.0,9.0,0.9
5176,10.0,9.0,0.9
108065,10.0,9.0,0.9
28356,10.0,9.0,0.9
28066,10.0,9.0,0.9
12350,10.0,9.0,0.9
90896,10.0,9.0,0.9
79585,10.0,9.0,0.9
79240,10.0,9.0,0.9
78998,10.0,9.0,0.9
111761,10.0,9.0,0.9
3535,10.0,9.0,0.9
49680,10.0,9.0,0.9
29788,10.0,9.0,0.9
29716,10.0,9.0,0.9
110585,10.0,9.0,0.9
45807,10.0,9.0,0.9
112067,10.0,9.0,0.9
89826,10.0,9.0,0.9
86877,10.0,9.0,0.9
80543,10.0,9.0,0.9
16908,10.0,9.0,0.9
16852,10.0,9.0,0.9
13889,10.0,9.0,0.9
2742,10.0,9.0,0.9
2314,10.0,9.0,0.9
44821,10.0,9.0,0.9
44059,10.0,9.0,0.9
43726,10.0,9.0,0.9
43569,10.0,9.0,0.9
88217,10.0,9.0,0.9
87834,10.0,9.0,0.9
87769,10.0,9.0,0.9
13976,10.0,9.0,0.9
14614,10.0,9.0,0.9
16529,10.0,9.0,0.9
80933,10.0,9.0,0.9
80827,10.0,9.0,0.9
37923,10.0,9.0,0.9
37826,10.0,9.0,0.9
2926,10.0,9.0,0.9
42011,10.0,9.0,0.9
42010,10.0,9.0,0.9
41226,10.0,9.0,0.9
114742,10.0,9.0,0.9
114670,10.0,9.0,0.9
114638,10.0,9.0,0.9
114570,10.0,9.0,0.9
81421,10.0,9.0,0.9
14001,10.0,9.0,0.9
114328,10.0,9.0,0.9
33061,10.0,9.0,0.9
87369,10.0,9.0,0.9
87116,10.0,9.0,0.9
117320,10.0,9.0,0.9
919,10.0,9.0,0.9
35279,10.0,9.0,0.9
34747,10.0,9.0,0.9
36129,10.0,9.0,0.9
1031,10.0,9.0,0.9
117526,10.0,9.0,0.9
544,10.0,9.0,0.9
116422,9.0,8.0,0.8888888888888888
94244,9.0,8.0,0.8888888888888888
110028,9.0,8.0,0.8888888888888888
84827,9.0,8.0,0.8888888888888888
490,9.0,8.0,0.8888888888888888
14355,9.0,8.0,0.8888888888888888
48468,9.0,8.0,0.8888888888888888
85969,9.0,8.0,0.8888888888888888
111286,9.0,8.0,0.8888888888888888
46677,9.0,8.0,0.8888888888888888
87912,9.0,8.0,0.8888888888888888
72388,9.0,8.0,0.8888888888888888
23475,9.0,8.0,0.8888888888888888
78425,9.0,8.0,0.8888888888888888
113994,9.0,8.0,0.8888888888888888
7862,9.0,8.0,0.8888888888888888
4151,9.0,8.0,0.8888888888888888
101101,9.0,8.0,0.8888888888888888
59448,9.0,8.0,0.8888888888888888
88836,9.0,8.0,0.8888888888888888
114950,9.0,8.0,0.8888888888888888
80936,9.0,8.0,0.8888888888888888
48946,9.0,8.0,0.8888888888888888
70873,9.0,8.0,0.8888888888888888
68940,9.0,8.0,0.8888888888888888
42123,9.0,8.0,0.8888888888888888
42074,9.0,8.0,0.8888888888888888
80736,9.0,8.0,0.8888888888888888
87691,9.0,8.0,0.8888888888888888
94076,9.0,8.0,0.8888888888888888
83114,9.0,8.0,0.8888888888888888
108241,9.0,8.0,0.8888888888888888
76650,9.0,8.0,0.8888888888888888
92720,9.0,8.0,0.8888888888888888
12114,9.0,8.0,0.8888888888888888
90193,9.0,8.0,0.8888888888888888
5189,9.0,8.0,0.8888888888888888
28390,9.0,8.0,0.8888888888888888
73241,9.0,8.0,0.8888888888888888
72848,9.0,8.0,0.8888888888888888
27980,9.0,8.0,0.8888888888888888
19849,9.0,8.0,0.8888888888888888
51949,9.0,8.0,0.8888888888888888
51468,9.0,8.0,0.8888888888888888
27706,9.0,8.0,0.8888888888888888
95501,9.0,8.0,0.8888888888888888
95447,9.0,8.0,0.8888888888888888
11072,9.0,8.0,0.8888888888888888
69414,9.0,8.0,0.8888888888888888
52933,9.0,8.0,0.8888888888888888
6744,9.0,8.0,0.8888888888888888
6712,9.0,8.0,0.8888888888888888
105606,9.0,8.0,0.8888888888888888
6339,9.0,8.0,0.8888888888888888
105388,9.0,8.0,0.8888888888888888
97219,9.0,8.0,0.8888888888888888
25654,9.0,8.0,0.8888888888888888
55427,9.0,8.0,0.8888888888888888
99171,9.0,8.0,0.8888888888888888
9827,9.0,8.0,0.8888888888888888
61597,9.0,8.0,0.8888888888888888
57331,9.0,8.0,0.8888888888888888
99729,9.0,8.0,0.8888888888888888
99240,9.0,8.0,0.8888888888888888
104101,9.0,8.0,0.8888888888888888
103654,9.0,8.0,0.8888888888888888
62145,9.0,8.0,0.8888888888888888
100396,9.0,8.0,0.8888888888888888
23286,9.0,8.0,0.8888888888888888
61505,9.0,8.0,0.8888888888888888
101936,9.0,8.0,0.8888888888888888
101760,9.0,8.0,0.8888888888888888
58079,9.0,8.0,0.8888888888888888
117399,9.0,8.0,0.8888888888888888
117066,9.0,8.0,0.8888888888888888
35005,9.0,8.0,0.8888888888888888
34524,9.0,8.0,0.8888888888888888
36249,9.0,8.0,0.8888888888888888
36210,9.0,8.0,0.8888888888888888
14774,9.0,8.0,0.8888888888888888
1976,9.0,8.0,0.8888888888888888
1803,9.0,8.0,0.8888888888888888
115125,9.0,8.0,0.8888888888888888
102580,8.0,7.0,0.875
59285,8.0,7.0,0.875
73815,8.0,7.0,0.875
59420,8.0,7.0,0.875
54614,8.0,7.0,0.875
50546,8.0,7.0,0.875
30476,8.0,7.0,0.875
42173,8.0,7.0,0.875
98621,8.0,7.0,0.875
35902,8.0,7.0,0.875
112095,8.0,7.0,0.875
53250,8.0,7.0,0.875
73593,8.0,7.0,0.875
114236,8.0,7.0,0.875
50075,8.0,7.0,0.875
13908,8.0,7.0,0.875
46843,8.0,7.0,0.875
62127,8.0,7.0,0.875
13258,7.0,6.0,0.8571428571428571
88942,10.0,8.0,0.8
13402,10.0,8.0,0.8
88683,10.0,8.0,0.8
88601,10.0,8.0,0.8
30037,10.0,8.0,0.8
44935,10.0,8.0,0.8
112219,10.0,8.0,0.8
112201,10.0,8.0,0.8
3533,10.0,8.0,0.8
3311,10.0,8.0,0.8
78026,10.0,8.0,0.8
90151,10.0,8.0,0.8
12766,10.0,8.0,0.8
89592,10.0,8.0,0.8
89478,10.0,8.0,0.8
44657,10.0,8.0,0.8
30804,10.0,8.0,0.8
111274,10.0,8.0,0.8
45983,10.0,8.0,0.8
45940,10.0,8.0,0.8
45333,10.0,8.0,0.8
45075,10.0,8.0,0.8
17819,10.0,8.0,0.8
91700,10.0,8.0,0.8
91396,10.0,8.0,0.8
12450,10.0,8.0,0.8
76200,10.0,8.0,0.8
76114,10.0,8.0,0.8
30104,10.0,8.0,0.8
47224,10.0,8.0,0.8
29804,10.0,8.0,0.8
29391,10.0,8.0,0.8
46046,10.0,8.0,0.8
111349,10.0,8.0,0.8
75363,10.0,8.0,0.8
12110,10.0,8.0,0.8
92270,10.0,8.0,0.8
75127,10.0,8.0,0.8
19148,10.0,8.0,0.8
19038,10.0,8.0,0.8
74289,10.0,8.0,0.8
73754,10.0,8.0,0.8
73611,10.0,8.0,0.8
72846,10.0,8.0,0.8
19641,10.0,8.0,0.8
48809,10.0,8.0,0.8
28913,10.0,8.0,0.8
48638,10.0,8.0,0.8
48433,10.0,8.0,0.8
48423,10.0,8.0,0.8
109544,10.0,8.0,0.8
4752,10.0,8.0,0.8
109012,10.0,8.0,0.8
49387,10.0,8.0,0.8
94552,10.0,8.0,0.8
11305,10.0,8.0,0.8
11266,10.0,8.0,0.8
93297,10.0,8.0,0.8
93016,10.0,8.0,0.8
71526,10.0,8.0,0.8
71462,10.0,8.0,0.8
726,10.0,8.0,0.8
19911,10.0,8.0,0.8
59341,10.0,8.0,0.8
118162,10.0,8.0,0.8
5296,10.0,8.0,0.8
305,10.0,8.0,0.8
23214,10.0,8.0,0.8
102203,10.0,8.0,0.8
28508,10.0,8.0,0.8
102018,10.0,8.0,0.8
59110,10.0,8.0,0.8
58813,10.0,8.0,0.8
19793,10.0,8.0,0.8
69569,10.0,8.0,0.8
20130,10.0,8.0,0.8
20113,10.0,8.0,0.8
49769,10.0,8.0,0.8
49728,10.0,8.0,0.8
106452,10.0,8.0,0.8
106093,10.0,8.0,0.8
58725,10.0,8.0,0.8
51789,10.0,8.0,0.8
27244,10.0,8.0,0.8
51581,10.0,8.0,0.8
7799,10.0,8.0,0.8
50851,10.0,8.0,0.8
27799,10.0,8.0,0.8
39330,10.0,8.0,0.8
108468,10.0,8.0,0.8
39271,10.0,8.0,0.8
39102,10.0,8.0,0.8
38908,10.0,8.0,0.8
94615,10.0,8.0,0.8
33690,10.0,8.0,0.8
33277,10.0,8.0,0.8
52939,10.0,8.0,0.8
38216,10.0,8.0,0.8
52767,10.0,8.0,0.8
52686,10.0,8.0,0.8
26897,10.0,8.0,0.8
20480,10.0,8.0,0.8
20357,10.0,8.0,0.8
68682,10.0,8.0,0.8
96536,10.0,8.0,0.8
10672,10.0,8.0,0.8
68461,10.0,8.0,0.8
67422,10.0,8.0,0.8
107040,10.0,8.0,0.8
6116,10.0,8.0,0.8
5928,10.0,8.0,0.8
6762,10.0,8.0,0.8
83276,10.0,8.0,0.8
82466,10.0,8.0,0.8
104367,10.0,8.0,0.8
82268,10.0,8.0,0.8
16115,10.0,8.0,0.8
15969,10.0,8.0,0.8
98036,10.0,8.0,0.8
97977,10.0,8.0,0.8
10175,10.0,8.0,0.8
97312,10.0,8.0,0.8
81407,10.0,8.0,0.8
66147,10.0,8.0,0.8
21099,10.0,8.0,0.8
25993,10.0,8.0,0.8
85017,10.0,8.0,0.8
63048,10.0,8.0,0.8
62904,10.0,8.0,0.8
56278,10.0,8.0,0.8
55549,10.0,8.0,0.8
80683,10.0,8.0,0.8
55235,10.0,8.0,0.8
17049,10.0,8.0,0.8
25421,10.0,8.0,0.8
54582,10.0,8.0,0.8
105184,10.0,8.0,0.8
41951,10.0,8.0,0.8
98845,10.0,8.0,0.8
41844,10.0,8.0,0.8
31831,10.0,8.0,0.8
21158,10.0,8.0,0.8
6978,10.0,8.0,0.8
114914,10.0,8.0,0.8
61546,10.0,8.0,0.8
57587,10.0,8.0,0.8
57532,10.0,8.0,0.8
57477,10.0,8.0,0.8
23926,10.0,8.0,0.8
114615,10.0,8.0,0.8
57090,10.0,8.0,0.8
24479,10.0,8.0,0.8
56876,10.0,8.0,0.8
64408,10.0,8.0,0.8
114590,10.0,8.0,0.8
40133,10.0,8.0,0.8
9222,10.0,8.0,0.8
8798,10.0,8.0,0.8
63995,10.0,8.0,0.8
14592,10.0,8.0,0.8
7221,10.0,8.0,0.8
103983,10.0,8.0,0.8
86036,10.0,8.0,0.8
103519,10.0,8.0,0.8
103250,10.0,8.0,0.8
103077,10.0,8.0,0.8
57757,10.0,8.0,0.8
57629,10.0,8.0,0.8
62523,10.0,8.0,0.8
81219,10.0,8.0,0.8
81197,10.0,8.0,0.8
100503,10.0,8.0,0.8
114081,10.0,8.0,0.8
8598,10.0,8.0,0.8
8525,10.0,8.0,0.8
113789,10.0,8.0,0.8
3119,10.0,8.0,0.8
22429,10.0,8.0,0.8
22339,10.0,8.0,0.8
22263,10.0,8.0,0.8
60729,10.0,8.0,0.8
113084,10.0,8.0,0.8
101916,10.0,8.0,0.8
101848,10.0,8.0,0.8
87123,10.0,8.0,0.8
101612,10.0,8.0,0.8
8038,10.0,8.0,0.8
58656,10.0,8.0,0.8
86742,10.0,8.0,0.8
14180,10.0,8.0,0.8
104179,10.0,8.0,0.8
343,10.0,8.0,0.8
14150,10.0,8.0,0.8
117375,10.0,8.0,0.8
117184,10.0,8.0,0.8
14113,10.0,8.0,0.8
44424,10.0,8.0,0.8
44279,10.0,8.0,0.8
43618,10.0,8.0,0.8
117878,10.0,8.0,0.8
36866,10.0,8.0,0.8
34250,10.0,8.0,0.8
36515,10.0,8.0,0.8
43267,10.0,8.0,0.8
31660,10.0,8.0,0.8
641,10.0,8.0,0.8
213,10.0,8.0,0.8
184,10.0,8.0,0.8
31197,10.0,8.0,0.8
14705,10.0,8.0,0.8
84491,10.0,8.0,0.8
84028,10.0,8.0,0.8
83707,10.0,8.0,0.8
15514,10.0,8.0,0.8
15304,10.0,8.0,0.8
83458,10.0,8.0,0.8
2049,10.0,8.0,0.8
43048,10.0,8.0,0.8
42333,10.0,8.0,0.8
115830,10.0,8.0,0.8
115757,10.0,8.0,0.8
80218,10.0,8.0,0.8
1306,10.0,8.0,0.8
1297,9.0,7.0,0.7777777777777778
117367,9.0,7.0,0.7777777777777778
1465,9.0,7.0,0.7777777777777778
84082,9.0,7.0,0.7777777777777778
84132,9.0,7.0,0.7777777777777778
38072,9.0,7.0,0.7777777777777778
33817,9.0,7.0,0.7777777777777778
33072,9.0,7.0,0.7777777777777778
40072,9.0,7.0,0.7777777777777778
41022,9.0,7.0,0.7777777777777778
61173,9.0,7.0,0.7777777777777778
23312,9.0,7.0,0.7777777777777778
59367,9.0,7.0,0.7777777777777778
59382,9.0,7.0,0.7777777777777778
59690,9.0,7.0,0.7777777777777778
22576,9.0,7.0,0.7777777777777778
87135,9.0,7.0,0.7777777777777778
113144,9.0,7.0,0.7777777777777778
2902,9.0,7.0,0.7777777777777778
88790,9.0,7.0,0.7777777777777778
79884,9.0,7.0,0.7777777777777778
30480,9.0,7.0,0.7777777777777778
89855,9.0,7.0,0.7777777777777778
89962,9.0,7.0,0.7777777777777778
24786,9.0,7.0,0.7777777777777778
24813,9.0,7.0,0.7777777777777778
57181,9.0,7.0,0.7777777777777778
62093,9.0,7.0,0.7777777777777778
57888,9.0,7.0,0.7777777777777778
58327,9.0,7.0,0.7777777777777778
44997,9.0,7.0,0.7777777777777778
92519,9.0,7.0,0.7777777777777778
75513,9.0,7.0,0.7777777777777778
75676,9.0,7.0,0.7777777777777778
47463,9.0,7.0,0.7777777777777778
71181,9.0,7.0,0.7777777777777778
93607,9.0,7.0,0.7777777777777778
94370,9.0,7.0,0.7777777777777778
4423,9.0,7.0,0.7777777777777778
109214,9.0,7.0,0.7777777777777778
54381,9.0,7.0,0.7777777777777778
64394,9.0,7.0,0.7777777777777778
49756,9.0,7.0,0.7777777777777778
50174,9.0,7.0,0.7777777777777778
107152,9.0,7.0,0.7777777777777778
108438,9.0,7.0,0.7777777777777778
20557,9.0,7.0,0.7777777777777778
69090,9.0,7.0,0.7777777777777778
11000,9.0,7.0,0.7777777777777778
50777,9.0,7.0,0.7777777777777778
50784,9.0,7.0,0.7777777777777778
106081,9.0,7.0,0.7777777777777778
106696,9.0,7.0,0.7777777777777778
20848,9.0,7.0,0.7777777777777778
67929,9.0,7.0,0.7777777777777778
68369,9.0,7.0,0.7777777777777778
96402,9.0,7.0,0.7777777777777778
96881,9.0,7.0,0.7777777777777778
68573,9.0,7.0,0.7777777777777778
52369,9.0,7.0,0.7777777777777778
6653,9.0,7.0,0.7777777777777778
6714,9.0,7.0,0.7777777777777778
64725,9.0,7.0,0.7777777777777778
53196,9.0,7.0,0.7777777777777778
26079,9.0,7.0,0.7777777777777778
20949,9.0,7.0,0.7777777777777778
20827,9.0,7.0,0.7777777777777778
53707,9.0,7.0,0.7777777777777778
84551,9.0,7.0,0.7777777777777778
14857,9.0,7.0,0.7777777777777778
15861,9.0,7.0,0.7777777777777778
22953,9.0,7.0,0.7777777777777778
7404,9.0,7.0,0.7777777777777778
118278,8.0,6.0,0.75
19747,8.0,6.0,0.75
19934,8.0,6.0,0.75
65356,8.0,6.0,0.75
44089,8.0,6.0,0.75
109585,8.0,6.0,0.75
12611,8.0,6.0,0.75
14315,8.0,6.0,0.75
17938,8.0,6.0,0.75
64794,7.0,5.0,0.7142857142857143
413,10.0,7.0,0.7
34017,10.0,7.0,0.7
102152,10.0,7.0,0.7
22907,10.0,7.0,0.7
37930,10.0,7.0,0.7
407,10.0,7.0,0.7
34085,10.0,7.0,0.7
102431,10.0,7.0,0.7
7532,10.0,7.0,0.7
7446,10.0,7.0,0.7
16107,10.0,7.0,0.7
81819,10.0,7.0,0.7
81746,10.0,7.0,0.7
81662,10.0,7.0,0.7
13989,10.0,7.0,0.7
