HIP,Sampled,Predicted,Prob
16537,9.0,3.0,0.3333333333333333
26394,9.0,6.0,0.6666666666666666
32916,10.0,10.0,1.0
63203,10.0,10.0,1.0
70695,10.0,7.0,0.7
74500,10.0,10.0,1.0
88650,10.0,6.0,0.6
90988,10.0,10.0,1.0
97233,10.0,10.0,1.0
97938,10.0,10.0,1.0
