HIP,Sampled,Predicted,Prob
27890,10.0,10.0,1.0
27090,10.0,10.0,1.0
26973,9.0,9.0,1.0
26834,10.0,10.0,1.0
26079,9.0,9.0,1.0
25873,10.0,10.0,1.0
42634,10.0,10.0,1.0
42430,10.0,10.0,1.0
42356,10.0,10.0,1.0
42173,10.0,10.0,1.0
42123,10.0,10.0,1.0
42074,9.0,9.0,1.0
42011,9.0,9.0,1.0
41479,10.0,10.0,1.0
40761,10.0,10.0,1.0
39330,10.0,10.0,1.0
39242,10.0,10.0,1.0
39039,10.0,10.0,1.0
37309,10.0,10.0,1.0
37171,10.0,10.0,1.0
36866,10.0,10.0,1.0
35279,10.0,10.0,1.0
50851,10.0,10.0,1.0
49756,10.0,10.0,1.0
49680,9.0,9.0,1.0
49081,10.0,10.0,1.0
49039,10.0,10.0,1.0
48351,10.0,10.0,1.0
47592,10.0,10.0,1.0
47080,9.0,9.0,1.0
46901,10.0,10.0,1.0
45983,8.0,8.0,1.0
44935,10.0,10.0,1.0
44915,10.0,10.0,1.0
44137,10.0,10.0,1.0
43726,8.0,8.0,1.0
43634,10.0,10.0,1.0
43410,9.0,9.0,1.0
55846,10.0,10.0,1.0
55507,10.0,10.0,1.0
54406,10.0,10.0,1.0
54287,10.0,10.0,1.0
54104,8.0,8.0,1.0
54069,8.0,8.0,1.0
53942,9.0,9.0,1.0
53707,10.0,10.0,1.0
53647,10.0,10.0,1.0
53087,10.0,10.0,1.0
52139,10.0,10.0,1.0
51579,10.0,10.0,1.0
51258,10.0,10.0,1.0
51257,10.0,10.0,1.0
51237,9.0,9.0,1.0
51078,9.0,9.0,1.0
62886,10.0,10.0,1.0
62345,9.0,9.0,1.0
62145,9.0,9.0,1.0
61597,10.0,10.0,1.0
61546,9.0,9.0,1.0
60370,10.0,10.0,1.0
60098,10.0,10.0,1.0
59690,10.0,10.0,1.0
59572,9.0,9.0,1.0
59280,9.0,9.0,1.0
58576,10.0,10.0,1.0
58093,7.0,7.0,1.0
57467,10.0,10.0,1.0
56907,10.0,10.0,1.0
56876,10.0,10.0,1.0
56363,10.0,10.0,1.0
69316,9.0,9.0,1.0
69090,9.0,9.0,1.0
68468,10.0,10.0,1.0
67927,9.0,9.0,1.0
65530,10.0,10.0,1.0
65429,10.0,10.0,1.0
65356,10.0,10.0,1.0
65042,10.0,10.0,1.0
65036,10.0,10.0,1.0
64794,10.0,10.0,1.0
64713,10.0,10.0,1.0
64408,9.0,9.0,1.0
64184,10.0,10.0,1.0
63995,10.0,10.0,1.0
63033,9.0,9.0,1.0
62904,10.0,10.0,1.0
79149,9.0,9.0,1.0
78955,10.0,10.0,1.0
77641,10.0,10.0,1.0
76704,9.0,9.0,1.0
76375,10.0,10.0,1.0
75722,9.0,9.0,1.0
75101,9.0,9.0,1.0
73593,10.0,10.0,1.0
73241,10.0,10.0,1.0
72848,10.0,10.0,1.0
72742,9.0,9.0,1.0
71803,10.0,10.0,1.0
71462,8.0,8.0,1.0
70616,8.0,8.0,1.0
70027,10.0,10.0,1.0
69612,10.0,10.0,1.0
85969,9.0,9.0,1.0
85017,9.0,9.0,1.0
84975,9.0,9.0,1.0
84636,10.0,10.0,1.0
83458,10.0,10.0,1.0
83435,9.0,9.0,1.0
83398,9.0,9.0,1.0
81347,10.0,10.0,1.0
81300,10.0,10.0,1.0
81269,10.0,10.0,1.0
80827,10.0,10.0,1.0
80736,8.0,8.0,1.0
80000,10.0,10.0,1.0
79975,10.0,10.0,1.0
79715,10.0,10.0,1.0
79186,10.0,10.0,1.0
95447,9.0,9.0,1.0
95319,9.0,9.0,1.0
94244,10.0,10.0,1.0
93966,10.0,10.0,1.0
92742,10.0,10.0,1.0
92720,10.0,10.0,1.0
92233,9.0,9.0,1.0
91949,10.0,10.0,1.0
91332,10.0,10.0,1.0
90656,10.0,10.0,1.0
89826,9.0,9.0,1.0
88217,10.0,10.0,1.0
87710,10.0,10.0,1.0
87691,10.0,10.0,1.0
87116,9.0,9.0,1.0
86974,9.0,9.0,1.0
99240,9.0,9.0,1.0
99174,10.0,10.0,1.0
98621,9.0,9.0,1.0
98614,10.0,10.0,1.0
98589,10.0,10.0,1.0
98210,10.0,10.0,1.0
98036,10.0,10.0,1.0
96895,10.0,10.0,1.0
96881,10.0,10.0,1.0
96854,10.0,10.0,1.0
96536,10.0,10.0,1.0
96229,9.0,9.0,1.0
96183,10.0,10.0,1.0
96072,10.0,10.0,1.0
96016,9.0,9.0,1.0
95926,10.0,10.0,1.0
107001,10.0,10.0,1.0
105606,10.0,10.0,1.0
105066,10.0,10.0,1.0
104179,10.0,10.0,1.0
104071,9.0,9.0,1.0
103077,9.0,9.0,1.0
102815,10.0,10.0,1.0
102753,10.0,10.0,1.0
102128,10.0,10.0,1.0
101916,10.0,10.0,1.0
101399,10.0,10.0,1.0
100942,9.0,9.0,1.0
100022,10.0,10.0,1.0
99729,10.0,10.0,1.0
99727,9.0,9.0,1.0
99316,10.0,10.0,1.0
950,9.0,9.0,1.0
117526,10.0,10.0,1.0
117427,9.0,9.0,1.0
117411,10.0,10.0,1.0
117367,10.0,10.0,1.0
116763,9.0,9.0,1.0
116519,9.0,9.0,1.0
115125,9.0,9.0,1.0
115066,10.0,10.0,1.0
114967,9.0,9.0,1.0
114914,10.0,10.0,1.0
114456,10.0,10.0,1.0
114420,8.0,8.0,1.0
114328,10.0,10.0,1.0
113994,10.0,10.0,1.0
113084,10.0,10.0,1.0
7693,9.0,9.0,1.0
7576,9.0,9.0,1.0
7539,10.0,10.0,1.0
7404,9.0,9.0,1.0
7276,8.0,8.0,1.0
6762,10.0,10.0,1.0
6682,9.0,9.0,1.0
6653,10.0,10.0,1.0
4696,10.0,10.0,1.0
4423,9.0,9.0,1.0
4310,9.0,9.0,1.0
3583,10.0,10.0,1.0
3311,9.0,9.0,1.0
2926,10.0,10.0,1.0
2292,10.0,10.0,1.0
1803,8.0,8.0,1.0
