HIP,Sampled,Predicted,Prob
13976,9.0,9.0,1.0
7276,10.0,10.0,1.0
117427,9.0,9.0,1.0
81767,9.0,9.0,1.0
81952,10.0,10.0,1.0
83114,10.0,10.0,1.0
83181,8.0,8.0,1.0
20998,10.0,10.0,1.0
83906,10.0,10.0,1.0
21731,10.0,10.0,1.0
7539,10.0,10.0,1.0
7585,10.0,10.0,1.0
17486,10.0,10.0,1.0
39242,10.0,10.0,1.0
39298,10.0,10.0,1.0
40072,10.0,10.0,1.0
40761,9.0,9.0,1.0
41226,9.0,9.0,1.0
41479,10.0,10.0,1.0
16727,10.0,10.0,1.0
80736,10.0,10.0,1.0
80827,10.0,10.0,1.0
81229,10.0,10.0,1.0
81269,9.0,9.0,1.0
81347,10.0,10.0,1.0
7860,10.0,10.0,1.0
8830,10.0,10.0,1.0
78955,10.0,10.0,1.0
79149,10.0,10.0,1.0
79492,9.0,9.0,1.0
79975,9.0,9.0,1.0
8398,10.0,10.0,1.0
16908,10.0,10.0,1.0
41777,10.0,10.0,1.0
42011,10.0,10.0,1.0
42173,10.0,10.0,1.0
42333,10.0,10.0,1.0
42430,10.0,10.0,1.0
42634,10.0,10.0,1.0
16405,10.0,10.0,1.0
9353,10.0,10.0,1.0
76228,10.0,10.0,1.0
76375,10.0,10.0,1.0
76641,10.0,10.0,1.0
76804,9.0,9.0,1.0
78132,8.0,8.0,1.0
78408,10.0,10.0,1.0
78521,7.0,7.0,1.0
10278,10.0,10.0,1.0
10303,9.0,9.0,1.0
74271,10.0,10.0,1.0
74961,10.0,10.0,1.0
75101,10.0,10.0,1.0
75132,10.0,10.0,1.0
75253,10.0,10.0,1.0
75676,9.0,9.0,1.0
10492,10.0,10.0,1.0
10531,10.0,10.0,1.0
10599,9.0,9.0,1.0
72190,10.0,10.0,1.0
72848,10.0,10.0,1.0
73408,10.0,10.0,1.0
9911,10.0,10.0,1.0
10090,10.0,10.0,1.0
16460,10.0,10.0,1.0
43634,9.0,9.0,1.0
21960,10.0,9.0,0.9
20557,10.0,9.0,0.9
20719,10.0,9.0,0.9
116422,10.0,9.0,0.9
114477,10.0,9.0,0.9
114670,10.0,9.0,0.9
114796,10.0,9.0,0.9
115381,10.0,9.0,0.9
113632,10.0,9.0,0.9
1465,10.0,9.0,0.9
114269,10.0,9.0,0.9
109585,10.0,9.0,0.9
110853,10.0,9.0,0.9
20480,10.0,9.0,0.9
24813,10.0,9.0,0.9
3311,10.0,9.0,0.9
107251,10.0,9.0,0.9
107822,10.0,9.0,0.9
25475,10.0,9.0,0.9
19793,10.0,9.0,0.9
104557,10.0,9.0,0.9
105388,10.0,9.0,0.9
105390,10.0,9.0,0.9
26801,10.0,9.0,0.9
26935,10.0,9.0,0.9
28390,10.0,9.0,0.9
4696,10.0,9.0,0.9
103250,10.0,9.0,0.9
5176,10.0,9.0,0.9
99661,10.0,9.0,0.9
99913,10.0,9.0,0.9
100396,10.0,9.0,0.9
100942,10.0,9.0,0.9
4310,10.0,9.0,0.9
97312,10.0,9.0,0.9
98036,10.0,9.0,0.9
98106,10.0,9.0,0.9
98621,10.0,9.0,0.9
4752,10.0,9.0,0.9
29271,10.0,9.0,0.9
30476,10.0,9.0,0.9
31655,10.0,9.0,0.9
31660,10.0,9.0,0.9
94244,10.0,9.0,0.9
95164,10.0,9.0,0.9
95849,10.0,9.0,0.9
96072,10.0,9.0,0.9
19036,10.0,9.0,0.9
33382,10.0,9.0,0.9
33690,10.0,9.0,0.9
34250,10.0,9.0,0.9
34877,10.0,9.0,0.9
35005,10.0,9.0,0.9
6653,10.0,9.0,0.9
92720,10.0,9.0,0.9
92742,10.0,9.0,0.9
92961,10.0,9.0,0.9
6762,10.0,9.0,0.9
89962,10.0,9.0,0.9
90896,10.0,9.0,0.9
91332,10.0,9.0,0.9
6605,10.0,9.0,0.9
18317,10.0,9.0,0.9
35209,10.0,9.0,0.9
35902,10.0,9.0,0.9
36272,10.0,9.0,0.9
86877,10.0,9.0,0.9
87710,10.0,9.0,0.9
88790,10.0,9.0,0.9
88942,10.0,9.0,0.9
18262,10.0,9.0,0.9
37645,10.0,9.0,0.9
7799,10.0,9.0,0.9
85810,10.0,9.0,0.9
85969,10.0,9.0,0.9
7240,10.0,9.0,0.9
86742,10.0,9.0,0.9
83435,10.0,9.0,0.9
7532,10.0,9.0,0.9
79127,10.0,9.0,0.9
65275,10.0,9.0,0.9
10218,10.0,9.0,0.9
12350,10.0,9.0,0.9
12764,10.0,9.0,0.9
60973,10.0,9.0,0.9
76569,10.0,9.0,0.9
7719,10.0,9.0,0.9
79186,10.0,9.0,0.9
43797,10.0,9.0,0.9
62145,10.0,9.0,0.9
77641,10.0,9.0,0.9
44463,10.0,9.0,0.9
44668,10.0,9.0,0.9
48680,10.0,9.0,0.9
44821,10.0,9.0,0.9
68936,10.0,9.0,0.9
49161,10.0,9.0,0.9
49462,10.0,9.0,0.9
50035,10.0,9.0,0.9
50534,10.0,9.0,0.9
50839,10.0,9.0,0.9
50851,10.0,9.0,0.9
69316,10.0,9.0,0.9
80910,10.0,9.0,0.9
80933,10.0,9.0,0.9
14774,10.0,9.0,0.9
59280,10.0,9.0,0.9
59532,10.0,9.0,0.9
80000,10.0,9.0,0.9
59692,10.0,9.0,0.9
59856,10.0,9.0,0.9
41134,10.0,9.0,0.9
17378,10.0,9.0,0.9
39330,10.0,9.0,0.9
74663,10.0,9.0,0.9
42010,10.0,9.0,0.9
81375,10.0,9.0,0.9
67371,10.0,9.0,0.9
12894,10.0,9.0,0.9
59176,10.0,9.0,0.9
14857,10.0,9.0,0.9
67408,10.0,9.0,0.9
81421,10.0,9.0,0.9
7607,10.0,9.0,0.9
68461,10.0,9.0,0.9
68468,10.0,9.0,0.9
51581,10.0,9.0,0.9
52686,10.0,9.0,0.9
52888,10.0,9.0,0.9
14194,10.0,9.0,0.9
14355,10.0,9.0,0.9
11072,10.0,9.0,0.9
54383,10.0,9.0,0.9
54614,10.0,9.0,0.9
68904,10.0,9.0,0.9
55412,10.0,9.0,0.9
75266,10.0,9.0,0.9
56363,10.0,9.0,0.9
305,10.0,9.0,0.9
20890,10.0,9.0,0.9
15861,10.0,9.0,0.9
75363,10.0,9.0,0.9
117526,10.0,9.0,0.9
75535,10.0,9.0,0.9
80343,10.0,9.0,0.9
22589,10.0,9.0,0.9
75722,10.0,9.0,0.9
23069,10.0,9.0,0.9
23286,10.0,9.0,0.9
9222,10.0,9.0,0.9
23475,10.0,9.0,0.9
48113,10.0,9.0,0.9
114328,10.0,9.0,0.9
42808,10.0,9.0,0.9
56798,10.0,9.0,0.9
48468,10.0,9.0,0.9
53064,10.0,9.0,0.9
9236,10.0,9.0,0.9
48583,10.0,9.0,0.9
71462,10.0,9.0,0.9
62661,10.0,9.0,0.9
71803,10.0,9.0,0.9
62904,10.0,9.0,0.9
62944,10.0,9.0,0.9
40133,10.0,9.0,0.9
72218,10.0,9.0,0.9
9553,10.0,9.0,0.9
9827,10.0,9.0,0.9
78998,10.0,9.0,0.9
15457,10.0,9.0,0.9
21414,9.0,8.0,0.8888888888888888
53250,9.0,8.0,0.8888888888888888
60305,9.0,8.0,0.8888888888888888
61743,9.0,8.0,0.8888888888888888
62523,9.0,8.0,0.8888888888888888
12110,9.0,8.0,0.8888888888888888
49756,9.0,8.0,0.8888888888888888
57148,9.0,8.0,0.8888888888888888
62127,9.0,8.0,0.8888888888888888
75513,9.0,8.0,0.8888888888888888
42291,9.0,8.0,0.8888888888888888
8587,9.0,8.0,0.8888888888888888
80543,9.0,8.0,0.8888888888888888
42953,9.0,8.0,0.8888888888888888
73593,9.0,8.0,0.8888888888888888
43565,9.0,8.0,0.8888888888888888
69908,9.0,8.0,0.8888888888888888
69185,9.0,8.0,0.8888888888888888
10446,9.0,8.0,0.8888888888888888
65429,9.0,8.0,0.8888888888888888
65747,9.0,8.0,0.8888888888888888
46677,9.0,8.0,0.8888888888888888
48638,9.0,8.0,0.8888888888888888
64408,9.0,8.0,0.8888888888888888
102532,9.0,8.0,0.8888888888888888
101848,9.0,8.0,0.8888888888888888
28356,9.0,8.0,0.8888888888888888
4393,9.0,8.0,0.8888888888888888
106696,9.0,8.0,0.8888888888888888
27244,9.0,8.0,0.8888888888888888
26437,9.0,8.0,0.8888888888888888
25993,9.0,8.0,0.8888888888888888
107246,9.0,8.0,0.8888888888888888
25918,9.0,8.0,0.8888888888888888
114590,9.0,8.0,0.8888888888888888
1803,9.0,8.0,0.8888888888888888
109423,9.0,8.0,0.8888888888888888
109303,9.0,8.0,0.8888888888888888
110919,9.0,8.0,0.8888888888888888
6339,9.0,8.0,0.8888888888888888
92569,9.0,8.0,0.8888888888888888
91582,9.0,8.0,0.8888888888888888
6682,9.0,8.0,0.8888888888888888
94417,9.0,8.0,0.8888888888888888
98614,9.0,8.0,0.8888888888888888
100269,9.0,8.0,0.8888888888888888
6431,9.0,8.0,0.8888888888888888
6512,9.0,8.0,0.8888888888888888
89592,9.0,8.0,0.8888888888888888
38216,9.0,8.0,0.8888888888888888
37923,9.0,8.0,0.8888888888888888
37826,9.0,8.0,0.8888888888888888
88836,9.0,8.0,0.8888888888888888
38072,9.0,8.0,0.8888888888888888
84551,9.0,8.0,0.8888888888888888
17253,9.0,8.0,0.8888888888888888
117880,9.0,8.0,0.8888888888888888
2314,9.0,8.0,0.8888888888888888
919,9.0,8.0,0.8888888888888888
23214,9.0,8.0,0.8888888888888888
118009,9.0,8.0,0.8888888888888888
111274,9.0,8.0,0.8888888888888888
40663,8.0,7.0,0.875
54104,8.0,7.0,0.875
32238,8.0,7.0,0.875
35279,8.0,7.0,0.875
21317,8.0,7.0,0.875
42123,8.0,7.0,0.875
16529,8.0,7.0,0.875
82268,8.0,7.0,0.875
104179,8.0,7.0,0.875
25873,8.0,7.0,0.875
84827,8.0,7.0,0.875
24331,8.0,7.0,0.875
97675,8.0,7.0,0.875
85749,7.0,6.0,0.8571428571428571
34747,7.0,6.0,0.8571428571428571
52197,10.0,8.0,0.8
59448,10.0,8.0,0.8
59382,10.0,8.0,0.8
57090,10.0,8.0,0.8
60353,10.0,8.0,0.8
58348,10.0,8.0,0.8
58725,10.0,8.0,0.8
57888,10.0,8.0,0.8
57858,10.0,8.0,0.8
57366,10.0,8.0,0.8
13402,10.0,8.0,0.8
64713,10.0,8.0,0.8
51074,10.0,8.0,0.8
49841,10.0,8.0,0.8
60094,10.0,8.0,0.8
59926,10.0,8.0,0.8
59525,10.0,8.0,0.8
56864,10.0,8.0,0.8
56130,10.0,8.0,0.8
12843,10.0,8.0,0.8
12766,10.0,8.0,0.8
52676,10.0,8.0,0.8
14592,10.0,8.0,0.8
52139,10.0,8.0,0.8
56948,10.0,8.0,0.8
53818,10.0,8.0,0.8
54114,10.0,8.0,0.8
54406,10.0,8.0,0.8
55235,10.0,8.0,0.8
55459,10.0,8.0,0.8
20611,10.0,8.0,0.8
20892,10.0,8.0,0.8
14150,10.0,8.0,0.8
13989,10.0,8.0,0.8
21099,10.0,8.0,0.8
13908,10.0,8.0,0.8
21482,10.0,8.0,0.8
20899,10.0,8.0,0.8
21158,10.0,8.0,0.8
1269,10.0,8.0,0.8
116517,10.0,8.0,0.8
117066,10.0,8.0,0.8
116579,10.0,8.0,0.8
7404,10.0,8.0,0.8
81819,10.0,8.0,0.8
81880,10.0,8.0,0.8
81910,10.0,8.0,0.8
84374,10.0,8.0,0.8
39271,10.0,8.0,0.8
40110,10.0,8.0,0.8
79240,10.0,8.0,0.8
7837,10.0,8.0,0.8
81746,10.0,8.0,0.8
80683,10.0,8.0,0.8
42356,10.0,8.0,0.8
42172,10.0,8.0,0.8
8525,10.0,8.0,0.8
79884,10.0,8.0,0.8
79578,10.0,8.0,0.8
78425,10.0,8.0,0.8
74517,10.0,8.0,0.8
9269,10.0,8.0,0.8
77883,10.0,8.0,0.8
77052,10.0,8.0,0.8
77749,10.0,8.0,0.8
16142,10.0,8.0,0.8
68940,10.0,8.0,0.8
44657,10.0,8.0,0.8
44915,10.0,8.0,0.8
43706,10.0,8.0,0.8
44097,10.0,8.0,0.8
43410,10.0,8.0,0.8
73815,10.0,8.0,0.8
72388,10.0,8.0,0.8
71556,10.0,8.0,0.8
62769,10.0,8.0,0.8
12114,10.0,8.0,0.8
15004,10.0,8.0,0.8
68573,10.0,8.0,0.8
66250,10.0,8.0,0.8
15323,10.0,8.0,0.8
11514,10.0,8.0,0.8
70735,10.0,8.0,0.8
65530,10.0,8.0,0.8
69569,10.0,8.0,0.8
44918,10.0,8.0,0.8
45533,10.0,8.0,0.8
65356,10.0,8.0,0.8
51278,10.0,8.0,0.8
12947,10.0,8.0,0.8
36906,10.0,8.0,0.8
6714,10.0,8.0,0.8
36866,10.0,8.0,0.8
36249,10.0,8.0,0.8
18606,10.0,8.0,0.8
18096,10.0,8.0,0.8
17938,10.0,8.0,0.8
17819,10.0,8.0,0.8
87369,10.0,8.0,0.8
88136,10.0,8.0,0.8
88601,10.0,8.0,0.8
38657,10.0,8.0,0.8
39102,10.0,8.0,0.8
87834,10.0,8.0,0.8
17356,10.0,8.0,0.8
7097,10.0,8.0,0.8
85017,10.0,8.0,0.8
103077,10.0,8.0,0.8
5395,10.0,8.0,0.8
98921,10.0,8.0,0.8
98845,10.0,8.0,0.8
28913,10.0,8.0,0.8
29788,10.0,8.0,0.8
29205,10.0,8.0,0.8
29094,10.0,8.0,0.8
30104,10.0,8.0,0.8
30480,10.0,8.0,0.8
94076,10.0,8.0,0.8
29860,10.0,8.0,0.8
19024,10.0,8.0,0.8
96229,10.0,8.0,0.8
94734,10.0,8.0,0.8
94615,10.0,8.0,0.8
93966,10.0,8.0,0.8
93016,10.0,8.0,0.8
5936,10.0,8.0,0.8
92233,10.0,8.0,0.8
32984,10.0,8.0,0.8
32742,10.0,8.0,0.8
87154,10.0,8.0,0.8
86985,10.0,8.0,0.8
19796,10.0,8.0,0.8
104101,10.0,8.0,0.8
105312,10.0,8.0,0.8
26853,10.0,8.0,0.8
27890,10.0,8.0,0.8
19263,10.0,8.0,0.8
101101,10.0,8.0,0.8
4423,10.0,8.0,0.8
24786,10.0,8.0,0.8
24923,10.0,8.0,0.8
106913,10.0,8.0,0.8
108416,10.0,8.0,0.8
20130,10.0,8.0,0.8
2941,10.0,8.0,0.8
20146,10.0,8.0,0.8
25670,10.0,8.0,0.8
19736,10.0,8.0,0.8
25840,10.0,8.0,0.8
19777,10.0,8.0,0.8
27706,10.0,8.0,0.8
23926,10.0,8.0,0.8
23750,10.0,8.0,0.8
24130,10.0,8.0,0.8
24479,10.0,8.0,0.8
113779,10.0,8.0,0.8
3033,10.0,8.0,0.8
110585,10.0,8.0,0.8
109544,10.0,8.0,0.8
110812,10.0,8.0,0.8
24210,10.0,8.0,0.8
112414,10.0,8.0,0.8
112201,10.0,8.0,0.8
23312,10.0,8.0,0.8
20357,10.0,8.0,0.8
115861,10.0,8.0,0.8
22907,10.0,8.0,0.8
22563,10.0,8.0,0.8
22650,10.0,8.0,0.8
22203,10.0,8.0,0.8
118278,10.0,8.0,0.8
343,9.0,7.0,0.7777777777777778
407,9.0,7.0,0.7777777777777778
56876,9.0,7.0,0.7777777777777778
31965,9.0,7.0,0.7777777777777778
19148,9.0,7.0,0.7777777777777778
19126,9.0,7.0,0.7777777777777778
95362,9.0,7.0,0.7777777777777778
52767,9.0,7.0,0.7777777777777778
59639,9.0,7.0,0.7777777777777778
14532,9.0,7.0,0.7777777777777778
22018,9.0,7.0,0.7777777777777778
14501,9.0,7.0,0.7777777777777778
59367,9.0,7.0,0.7777777777777778
93685,9.0,7.0,0.7777777777777778
19335,9.0,7.0,0.7777777777777778
92549,9.0,7.0,0.7777777777777778
92519,9.0,7.0,0.7777777777777778
91283,9.0,7.0,0.7777777777777778
91271,9.0,7.0,0.7777777777777778
89826,9.0,7.0,0.7777777777777778
64497,9.0,7.0,0.7777777777777778
64156,9.0,7.0,0.7777777777777778
63742,9.0,7.0,0.7777777777777778
62175,9.0,7.0,0.7777777777777778
61662,9.0,7.0,0.7777777777777778
61505,9.0,7.0,0.7777777777777778
61406,9.0,7.0,0.7777777777777778
61173,9.0,7.0,0.7777777777777778
61044,9.0,7.0,0.7777777777777778
12754,9.0,7.0,0.7777777777777778
87769,9.0,7.0,0.7777777777777778
27799,9.0,7.0,0.7777777777777778
27641,9.0,7.0,0.7777777777777778
86731,9.0,7.0,0.7777777777777778
85747,9.0,7.0,0.7777777777777778
84402,9.0,7.0,0.7777777777777778
3119,9.0,7.0,0.7777777777777778
39212,9.0,7.0,0.7777777777777778
66621,9.0,7.0,0.7777777777777778
66147,9.0,7.0,0.7777777777777778
114967,9.0,7.0,0.7777777777777778
22576,9.0,7.0,0.7777777777777778
39064,9.0,7.0,0.7777777777777778
83707,9.0,7.0,0.7777777777777778
83138,9.0,7.0,0.7777777777777778
82738,9.0,7.0,0.7777777777777778
40035,9.0,7.0,0.7777777777777778
107040,9.0,7.0,0.7777777777777778
25973,9.0,7.0,0.7777777777777778
81197,9.0,7.0,0.7777777777777778
8486,9.0,7.0,0.7777777777777778
42074,9.0,7.0,0.7777777777777778
109169,9.0,7.0,0.7777777777777778
109012,9.0,7.0,0.7777777777777778
49266,9.0,7.0,0.7777777777777778
15310,9.0,7.0,0.7777777777777778
113148,9.0,7.0,0.7777777777777778
76519,9.0,7.0,0.7777777777777778
109931,9.0,7.0,0.7777777777777778
74975,9.0,7.0,0.7777777777777778
74341,9.0,7.0,0.7777777777777778
74118,9.0,7.0,0.7777777777777778
46126,9.0,7.0,0.7777777777777778
46046,9.0,7.0,0.7777777777777778
69536,9.0,7.0,0.7777777777777778
112462,9.0,7.0,0.7777777777777778
112219,9.0,7.0,0.7777777777777778
117902,9.0,7.0,0.7777777777777778
98978,9.0,7.0,0.7777777777777778
98819,9.0,7.0,0.7777777777777778
97977,9.0,7.0,0.7777777777777778
100222,9.0,7.0,0.7777777777777778
57757,9.0,7.0,0.7777777777777778
116122,9.0,7.0,0.7777777777777778
68593,8.0,6.0,0.75
11266,8.0,6.0,0.75
68805,8.0,6.0,0.75
7221,8.0,6.0,0.75
18844,8.0,6.0,0.75
86193,8.0,6.0,0.75
13718,10.0,7.0,0.7
116217,10.0,7.0,0.7
57221,10.0,7.0,0.7
21654,10.0,7.0,0.7
1297,10.0,7.0,0.7
57629,10.0,7.0,0.7
58073,10.0,7.0,0.7
53787,10.0,7.0,0.7
19070,10.0,7.0,0.7
5862,10.0,7.0,0.7
20885,10.0,7.0,0.7
57477,10.0,7.0,0.7
54069,10.0,7.0,0.7
100233,10.0,7.0,0.7
99702,10.0,7.0,0.7
99332,10.0,7.0,0.7
100503,10.0,7.0,0.7
5189,10.0,7.0,0.7
56278,10.0,7.0,0.7
98049,10.0,7.0,0.7
97779,10.0,7.0,0.7
11000,10.0,7.0,0.7
10723,10.0,7.0,0.7
2213,10.0,7.0,0.7
23852,10.0,7.0,0.7
2498,10.0,7.0,0.7
112095,10.0,7.0,0.7
69414,10.0,7.0,0.7
31197,10.0,7.0,0.7
69724,10.0,7.0,0.7
47592,10.0,7.0,0.7
70344,10.0,7.0,0.7
70459,10.0,7.0,0.7
71526,10.0,7.0,0.7
110156,10.0,7.0,0.7
110716,10.0,7.0,0.7
110996,10.0,7.0,0.7
111148,10.0,7.0,0.7
71719,10.0,7.0,0.7
72043,10.0,7.0,0.7
45807,10.0,7.0,0.7
72742,10.0,7.0,0.7
73241,10.0,7.0,0.7
73611,10.0,7.0,0.7
69564,10.0,7.0,0.7
15514,10.0,7.0,0.7
73941,10.0,7.0,0.7
74432,10.0,7.0,0.7
74289,10.0,7.0,0.7
25166,10.0,7.0,0.7
19849,10.0,7.0,0.7
19925,10.0,7.0,0.7
75127,10.0,7.0,0.7
44713,10.0,7.0,0.7
75973,10.0,7.0,0.7
76650,10.0,7.0,0.7
76704,10.0,7.0,0.7
49728,10.0,7.0,0.7
49769,10.0,7.0,0.7
67388,10.0,7.0,0.7
109466,10.0,7.0,0.7
67890,10.0,7.0,0.7
113658,10.0,7.0,0.7
20250,10.0,7.0,0.7
23627,10.0,7.0,0.7
67929,10.0,7.0,0.7
68369,10.0,7.0,0.7
15382,10.0,7.0,0.7
49039,10.0,7.0,0.7
68619,10.0,7.0,0.7
43048,10.0,7.0,0.7
43212,10.0,7.0,0.7
43267,10.0,7.0,0.7
15863,10.0,7.0,0.7
184,10.0,7.0,0.7
54541,10.0,7.0,0.7
54632,10.0,7.0,0.7
77617,10.0,7.0,0.7
77408,10.0,7.0,0.7
15969,10.0,7.0,0.7
77772,10.0,7.0,0.7
8798,10.0,7.0,0.7
41844,10.0,7.0,0.7
25421,10.0,7.0,0.7
2902,10.0,7.0,0.7
80489,10.0,7.0,0.7
80784,10.0,7.0,0.7
80936,10.0,7.0,0.7
41317,10.0,7.0,0.7
16581,10.0,7.0,0.7
81219,10.0,7.0,0.7
8548,10.0,7.0,0.7
109214,10.0,7.0,0.7
107941,10.0,7.0,0.7
108473,10.0,7.0,0.7
108708,10.0,7.0,0.7
7862,10.0,7.0,0.7
40438,10.0,7.0,0.7
106922,10.0,7.0,0.7
107022,10.0,7.0,0.7
19786,10.0,7.0,0.7
27058,10.0,7.0,0.7
82584,10.0,7.0,0.7
39780,10.0,7.0,0.7
83276,10.0,7.0,0.7
83398,10.0,7.0,0.7
51177,10.0,7.0,0.7
81300,10.0,7.0,0.7
80382,10.0,7.0,0.7
