HIP,EXO,Multi,discoverymethod
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Transit
HIP 80076,1,2,Radial Velocity
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,3,1,Transit
,3,1,Transit
,3,1,Transit
,3,1,Transit
,3,1,Transit
,3,1,Transit
,3,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Radial Velocity
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
HIP 32209,1,1,Transit
HIP 32209,1,1,Transit
HIP 32209,1,1,Transit
HIP 32209,1,1,Transit
HIP 32209,1,1,Transit
HIP 32209,1,1,Transit
HIP 32209,1,1,Transit
HIP 32209,1,1,Transit
HIP 32209,1,1,Transit
HIP 32209,1,1,Transit
HIP 32209,1,1,Transit
,3,1,Transit
,3,1,Transit
,3,1,Transit
,3,1,Transit
,3,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,3,1,Transit
,3,1,Transit
,3,1,Transit
,3,1,Transit
,3,1,Transit
,3,1,Transit
,3,1,Transit
,3,1,Transit
,3,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,2,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,2,1,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Radial Velocity
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,2,1,Transit
,2,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,2,1,Transit
,2,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
,1,1,Transit
HIP 56379,1,1,Imaging
HIP 56508,2,1,Radial Velocity
HIP 56508,2,1,Radial Velocity
HIP 56572,1,1,Radial Velocity
HIP 56572,1,1,Radial Velocity
HIP 56572,1,1,Radial Velocity
HIP 7599,1,6,Radial Velocity
HIP 7599,1,6,Radial Velocity
HIP 7599,1,6,Radial Velocity
HIP 7599,1,6,Radial Velocity
HIP 7599,1,6,Radial Velocity
HIP 7599,1,6,Radial Velocity
HIP 7599,1,6,Radial Velocity
HIP 7599,1,6,Radial Velocity
HIP 7599,1,6,Radial Velocity
HIP 7599,1,6,Radial Velocity
HIP 7599,1,6,Radial Velocity
HIP 7599,1,6,Radial Velocity
HIP 57172,2,1,Radial Velocity
HIP 57172,2,1,Radial Velocity
HIP 57291,1,1,Radial Velocity
HIP 57291,1,1,Radial Velocity
HIP 57291,1,1,Radial Velocity
HIP 57291,1,1,Radial Velocity
HIP 57291,1,1,Radial Velocity
HIP 57370,1,1,Radial Velocity
HIP 57370,1,1,Radial Velocity
HIP 57370,1,1,Radial Velocity
HIP 57370,1,1,Radial Velocity
HIP 57428,1,1,Radial Velocity
HIP 57428,1,1,Radial Velocity
HIP 57428,1,1,Radial Velocity
HIP 57467,1,2,Radial Velocity
HIP 57467,1,2,Radial Velocity
HIP 57467,1,2,Radial Velocity
HIP 57443,2,1,Radial Velocity
HIP 57735,1,1,Radial Velocity
HIP 57820,2,1,Radial Velocity
HIP 57820,2,1,Radial Velocity
HIP 57820,2,1,Radial Velocity
HIP 57931,1,1,Radial Velocity
HIP 57931,1,1,Radial Velocity
HIP 58237,1,1,Radial Velocity
HIP 58263,2,1,Radial Velocity
HIP 58331,1,1,Radial Velocity
HIP 58331,1,1,Radial Velocity
HIP 58374,1,1,Radial Velocity
HIP 58451,1,2,Radial Velocity
HIP 58451,1,2,Radial Velocity
HIP 58451,1,2,Radial Velocity
HIP 58451,1,2,Radial Velocity
HIP 58451,1,2,Radial Velocity
,1,1,Radial Velocity
,1,1,Radial Velocity
,1,1,Radial Velocity
,1,1,Radial Velocity
HIP 58952,1,1,Radial Velocity
HIP 58952,1,1,Radial Velocity
HIP 58952,1,1,Radial Velocity
,1,2,Radial Velocity
,1,2,Radial Velocity
,1,1,Radial Velocity
HIP 59610,1,1,Radial Velocity
HIP 59610,1,1,Radial Velocity
HIP 59610,1,1,Radial Velocity
HIP 59610,1,1,Radial Velocity
HIP 59610,1,1,Radial Velocity
HIP 59625,1,1,Radial Velocity
HIP 59625,1,1,Radial Velocity
HIP 59625,1,1,Radial Velocity
HIP 59625,1,1,Radial Velocity
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
,1,2,Transit
HIP 7978,1,1,Radial Velocity
HIP 7978,1,1,Radial Velocity
HIP 59743 A,2,1,Radial Velocity
HIP 59743 A,2,1,Radial Velocity
HIP 59743 A,2,1,Radial Velocity
HIP 59743 A,2,1,Radial Velocity
HIP 59960,1,1,Imaging
HIP 59960,1,1,Imaging
HIP 8159,1,1,Radial Velocity
HIP 8159,1,1,Radial Velocity
HIP 8159,1,1,Radial Velocity
HIP 8159,1,1,Radial Velocity
HIP 8159,1,1,Radial Velocity
HIP 8159,1,1,Radial Velocity
HIP 60081,2,2,Radial Velocity
HIP 60081,2,2,Radial Velocity
HIP 60081,2,2,Radial Velocity
HIP 60644,1,1,Radial Velocity
HIP 60644,1,1,Radial Velocity
HIP 60648,1,1,Radial Velocity
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60689,1,5,Transit
HIP 60788,2,1,Radial Velocity
HIP 60788,2,1,Radial Velocity
HIP 61020,1,1,Radial Velocity
HIP 61020,1,1,Radial Velocity
HIP 61020,1,1,Radial Velocity
HIP 61028,1,2,Radial Velocity
HIP 61028,1,2,Radial Velocity
HIP 61028,1,2,Radial Velocity
HIP 61028,1,2,Radial Velocity
HIP 61028,1,2,Radial Velocity
HIP 61028,1,2,Radial Velocity
HIP 61028,1,2,Radial Velocity
HIP 61028,1,2,Radial Velocity
HIP 61028,1,2,Radial Velocity
HIP 61028,1,2,Radial Velocity
HIP 61028,1,2,Radial Velocity
HIP 61028,1,2,Radial Velocity
HIP 61177,1,1,Radial Velocity
HIP 61177,1,1,Radial Velocity
HIP 61300,1,2,Radial Velocity
HIP 61300,1,2,Radial Velocity
HIP 61298,1,1,Radial Velocity
HIP 61595 A,2,1,Radial Velocity
HIP 61595 A,2,1,Radial Velocity
HIP 61595 A,2,1,Radial Velocity
,1,1,Radial Velocity
HIP 61723,1,2,Transit
HIP 61723,1,2,Transit
HIP 61723,1,2,Transit
HIP 61723,1,2,Transit
,1,1,Radial Velocity
HIP 61740,1,1,Radial Velocity
HIP 61740,1,1,Radial Velocity
HIP 61740,1,1,Radial Velocity
,3,6,Transit
,3,6,Transit
,3,6,Transit
,3,6,Transit
,3,6,Transit
,3,6,Transit
HIP 62662,2,1,Transit
HIP 62662,2,1,Transit
HIP 61820,1,2,Transit
HIP 61820,1,2,Transit
HIP 61820,1,2,Transit
HIP 61820,1,2,Radial Velocity
HIP 61820,1,2,Radial Velocity
HIP 62039,1,1,Radial Velocity
,1,1,Radial Velocity
HIP 62534,1,2,Radial Velocity
HIP 62534,1,2,Radial Velocity
HIP 62534,1,2,Radial Velocity
HIP 62534,1,2,Radial Velocity
HIP 62534,1,2,Radial Velocity
HIP 62534,1,2,Radial Velocity
HIP 62534,1,2,Radial Velocity
HIP 62534,1,2,Radial Velocity
HIP 62653,1,1,Radial Velocity
HIP 62875,1,1,Radial Velocity
HIP 62875,1,1,Radial Velocity
HIP 63090,1,1,Radial Velocity
HIP 63211,1,1,Radial Velocity
HIP 63203,1,1,Radial Velocity
HIP 63584,1,2,Radial Velocity
HIP 63584,1,2,Radial Velocity
HIP 63584,1,2,Radial Velocity
HIP 63584,1,2,Radial Velocity
HIP 8541,2,2,Radial Velocity
HIP 63833,1,2,Radial Velocity
HIP 63833,1,2,Radial Velocity
HIP 63833,1,2,Radial Velocity
HIP 63833,1,2,Radial Velocity
HIP 64022,2,1,Radial Velocity
HIP 64184,1,1,Radial Velocity
HIP 64295,1,1,Radial Velocity
HIP 64295,1,1,Radial Velocity
HIP 64459,2,1,Radial Velocity
HIP 64459,2,1,Radial Velocity
HIP 64459,2,1,Radial Velocity
HIP 64459,2,1,Radial Velocity
HIP 64459,2,1,Radial Velocity
HIP 64457,1,2,Radial Velocity
HIP 64457,1,2,Radial Velocity
HIP 64457,1,2,Radial Velocity
HIP 64457,1,2,Radial Velocity
HIP 64457,1,2,Radial Velocity
HIP 64457,1,2,Radial Velocity
HIP 64457,1,2,Radial Velocity
,1,1,Radial Velocity
HIP 8770,1,3,Radial Velocity
HIP 8770,1,3,Radial Velocity
HIP 8770,1,3,Radial Velocity
HIP 8770,1,3,Radial Velocity
HIP 8770,1,3,Radial Velocity
HIP 8770,1,3,Radial Velocity
HIP 8770,1,3,Radial Velocity
HIP 8770,1,3,Radial Velocity
HIP 8770,1,3,Radial Velocity
HIP 8770,1,3,Radial Velocity
HIP 8770,1,3,Radial Velocity
HIP 8770,1,3,Radial Velocity
HIP 8770,1,3,Radial Velocity
HIP 8770,1,3,Radial Velocity
HIP 64797 A,1,2,Radial Velocity
HIP 64797 A,1,2,Radial Velocity
HIP 65042,1,1,Radial Velocity
HIP 65042,1,1,Radial Velocity
HIP 65117,2,2,Radial Velocity
HIP 65117,2,2,Radial Velocity
HIP 65117,2,2,Radial Velocity
HIP 65808,1,1,Radial Velocity
HIP 65808,1,1,Radial Velocity
HIP 65808,1,1,Radial Velocity
HIP 65808,1,1,Radial Velocity
HIP 65808,1,1,Radial Velocity
HIP 65808,1,1,Radial Velocity
HIP 65808,1,1,Radial Velocity
HIP 9242,1,1,Radial Velocity
HIP 9242,1,1,Radial Velocity
HIP 66047,1,1,Radial Velocity
HIP 66047,1,1,Radial Velocity
HIP 66047,1,1,Radial Velocity
HIP 66047,1,1,Radial Velocity
HIP 66192,1,2,Radial Velocity
HIP 66192,1,2,Radial Velocity
HIP 66192,1,2,Radial Velocity
HIP 66192,1,2,Radial Velocity
HIP 66192,1,2,Radial Velocity
HIP 66192,1,2,Radial Velocity
HIP 66192,1,2,Radial Velocity
HIP 9094,2,2,Radial Velocity
HIP 9094,2,2,Radial Velocity
HIP 9094,2,2,Radial Velocity
HIP 9094,2,2,Radial Velocity
HIP 9094,2,2,Radial Velocity
HIP 9094,2,2,Radial Velocity
HIP 8928,1,1,Radial Velocity
HIP 8928,1,1,Radial Velocity
HIP 8928,1,1,Radial Velocity
HIP 66903,1,1,Radial Velocity
HIP 66903,1,1,Radial Velocity
HIP 66903,1,1,Radial Velocity
HIP 66903,1,1,Radial Velocity
HIP 66903,1,1,Radial Velocity
HIP 68162,1,1,Radial Velocity
HIP 68162,1,1,Radial Velocity
,1,2,Radial Velocity
,1,2,Radial Velocity
,1,1,Radial Velocity
,1,1,Radial Velocity
HIP 9519,1,1,Radial Velocity
,1,1,Radial Velocity
HIP 69888,1,1,Radial Velocity
HIP 69888,1,1,Radial Velocity
HIP 69888,1,1,Radial Velocity
HIP 70170,1,1,Radial Velocity
HIP 70170,1,1,Radial Velocity
HIP 70123,2,3,Radial Velocity
HIP 70123,2,3,Radial Velocity
HIP 70123,2,3,Radial Velocity
HIP 70123,2,3,Radial Velocity
HIP 70123,2,3,Radial Velocity
HIP 70123,2,3,Radial Velocity
HIP 70123,2,3,Radial Velocity
HIP 70123,2,3,Radial Velocity
HIP 70123,2,3,Radial Velocity
HIP 70123,2,3,Radial Velocity
HIP 70123,2,3,Radial Velocity
HIP 10800,1,1,Radial Velocity
HIP 10800,1,1,Radial Velocity
HIP 70695,1,1,Radial Velocity
HIP 9683,1,2,Radial Velocity
HIP 9683,1,2,Radial Velocity
HIP 9683,1,2,Radial Velocity
HIP 9683,1,2,Radial Velocity
HIP 9683,1,2,Radial Velocity
HIP 9683,1,2,Radial Velocity
HIP 9683,1,2,Radial Velocity
HIP 9683,1,2,Radial Velocity
HIP 9683,1,2,Radial Velocity
HIP 9683,1,2,Radial Velocity
HIP 70623,3,1,Radial Velocity
HIP 70623,3,1,Radial Velocity
HIP 70623,3,1,Radial Velocity
HIP 70623,3,1,Radial Velocity
HIP 70950,1,1,Radial Velocity
HIP 71395,1,2,Radial Velocity
HIP 71395,1,2,Radial Velocity
HIP 71395,1,2,Radial Velocity
HIP 71395,1,2,Radial Velocity
HIP 71395,1,2,Radial Velocity
HIP 71395,1,2,Radial Velocity
HIP 71395,1,2,Radial Velocity
HIP 71395,1,2,Radial Velocity
HIP 71395,1,2,Radial Velocity
HIP 71395,1,2,Radial Velocity
HIP 71395,1,2,Radial Velocity
HIP 71481,1,1,Radial Velocity
HIP 72203,1,1,Radial Velocity
HIP 72203,1,1,Radial Velocity
HIP 72339,1,1,Radial Velocity
HIP 72339,1,1,Radial Velocity
HIP 72339,1,1,Radial Velocity
HIP 72339,1,1,Radial Velocity
HIP 72339,1,1,Radial Velocity
HIP 72845,1,1,Radial Velocity
HIP 72845,1,1,Radial Velocity
HIP 72845,1,1,Radial Velocity
HIP 9960,1,1,Radial Velocity
HIP 10085,1,1,Radial Velocity
HIP 10085,1,1,Radial Velocity
HIP 73146,1,1,Radial Velocity
HIP 73146,1,1,Radial Velocity
HIP 73146,1,1,Radial Velocity
HIP 73146,1,1,Radial Velocity
HIP 73146,1,1,Radial Velocity
HIP 73261 A,3,1,Radial Velocity
HIP 73674 A,2,3,Radial Velocity
HIP 73674 A,2,3,Radial Velocity
HIP 73674 B,2,3,Radial Velocity
HIP 74273,1,2,Radial Velocity
HIP 74273,1,2,Radial Velocity
HIP 74653,1,5,Radial Velocity
HIP 74653,1,5,Radial Velocity
HIP 74653,1,5,Radial Velocity
HIP 74653,1,5,Radial Velocity
HIP 74653,1,5,Radial Velocity
HIP 74500,1,2,Radial Velocity
HIP 74500,1,2,Radial Velocity
HIP 74500,1,2,Radial Velocity
HIP 74500,1,2,Radial Velocity
HIP 74500,1,2,Radial Velocity
HIP 74500,1,2,Radial Velocity
HIP 74500,1,2,Radial Velocity
HIP 74856,1,1,Radial Velocity
HIP 74326,1,1,Transit
HIP 74326,1,1,Transit
HIP 74326,1,1,Transit
,1,1,Radial Velocity
HIP 74948,1,1,Radial Velocity
HIP 74948,1,1,Radial Velocity
HIP 75181,1,3,Radial Velocity
HIP 75181,1,3,Radial Velocity
HIP 75181,1,3,Radial Velocity
HIP 75181,1,3,Radial Velocity
HIP 75181,1,3,Radial Velocity
HIP 75181,1,3,Radial Velocity
HIP 75181,1,3,Radial Velocity
HIP 75181,1,3,Radial Velocity
HIP 75181,1,3,Radial Velocity
HIP 75181,1,3,Radial Velocity
HIP 75181,1,3,Radial Velocity
HIP 75181,1,3,Radial Velocity
HIP 74961,1,1,Radial Velocity
HIP 74961,1,1,Radial Velocity
HIP 75281,1,1,Radial Velocity
,1,1,Radial Velocity
HIP 76351,1,1,Radial Velocity
HIP 76351,1,1,Radial Velocity
